,geometry,class,bio_19_prec_coldest_quarter,bio_04_temp_seasonality,bio_02_mean_diurnal_range,bio_03_isothermality,bio_12_annual_prec,bio_15_prec_seasonality,bio_08_mean_temp_wettest_quarter,bio_13_prec_wettest_month,bio_17_prec_driest_quarter,bio_09_mean_temp_driest_quarter,bio_10_mean_temp_warmest_quarter,bio_01_annual_mean_temp,bio_14_prec_driest_month,bio_16_prec_wettest_quarter,bio_06_min_temp_coldest_month,bio_18_prec_warmest_quarter,bio_11_mean_temp_coldest_quarter,bio_05_max_temp_warmest_month,bio_07_temp_annual_range
1420,POINT (38.03916070604113 0.121272563356135),0,10.0,105.37449,11.0,76.92308,680.0,113.67514,23.416666,191.0,8.0,21.983334,24.133333,23.008333,2.0,342.0,16.2,251.0,21.550001,30.5,14.299999
1421,POINT (34.643528932069344 0.76805956792219),0,446.0,69.0959,12.516666,82.34649,1564.0,44.77088,19.85,236.0,164.0,20.416666,20.75,19.866667,42.0,600.0,12.9,222.0,19.033333,28.1,15.200001
1422,POINT (38.68594771060719 0.848907943492947),0,0.0,87.86176,11.766666,80.04536,346.0,134.4725,26.699999,116.0,0.0,25.466667,27.699999,26.633333,0.0,168.0,19.6,157.0,25.466667,34.3,14.699999
1423,POINT (40.868853851017626 2.708420581620357),0,8.0,130.16309,11.75,72.98136,341.0,117.87983,28.183334,103.0,8.0,25.466667,28.75,27.083334,1.0,165.0,19.9,141.0,25.466667,36.0,16.1
1424,POINT (40.141218470880816 2.789268957191114),0,4.0,129.55269,10.674999,70.695366,317.0,119.111855,27.35,99.0,4.0,24.883333,28.183332,26.454166,0.0,160.0,19.7,42.0,24.883333,34.8,15.099998
1425,POINT (40.949702226588386 3.759449464040197),0,0.0,114.48167,11.666666,75.26882,279.0,121.4428,27.333332,89.0,0.0,25.016666,27.866667,26.383333,0.0,150.0,19.6,118.0,25.016666,35.1,15.499998
1426,POINT (36.66473832133826 -1.657391699200518),0,83.0,126.61906,12.125,73.93292,889.0,75.638916,21.016666,199.0,64.0,18.85,21.65,20.3125,19.0,436.0,12.7,175.0,18.516666,29.1,16.400002
1427,POINT (40.38376359759308 0.121272563356135),0,24.0,127.48367,10.558333,71.82539,344.0,96.06697,28.65,89.0,23.0,27.016666,30.133333,28.554167,5.0,153.0,21.8,124.0,26.9,36.5,14.700001
1428,POINT (39.73697659302703 -1.980785201483545),0,92.0,136.34572,8.783334,67.5641,612.0,55.166138,27.316668,105.0,90.0,28.4,28.483334,26.941668,11.0,239.0,20.8,152.0,25.15,33.8,13.0
1429,POINT (35.85625456563069 0.52551444120992),0,310.0,62.636223,13.391666,85.84402,837.0,49.39143,21.183334,122.0,90.0,22.033333,22.75,21.9125,24.0,310.0,14.4,189.0,21.183334,30.0,15.6
1430,POINT (39.81782496859778 -2.950965708332628),0,141.0,124.40996,7.825,66.88035,782.0,51.194435,25.216667,129.0,91.0,26.416666,26.65,25.2125,13.0,281.0,19.7,163.0,23.6,31.4,11.699999
1431,POINT (37.87746395489962 1.414846572488246),0,3.0,77.179214,11.941667,80.68693,346.0,115.566986,26.233334,102.0,2.0,24.583334,26.416668,25.445833,0.0,168.0,18.1,156.0,24.466667,32.9,14.800001
1432,POINT (38.36255420832416 -1.899936825912788),0,8.0,135.68222,9.875,69.542244,634.0,114.62652,23.283333,194.0,8.0,20.883333,24.3,22.8125,2.0,359.0,16.0,208.0,20.883333,30.2,14.200001
1433,POINT (40.62630872430535 -2.546723830478843),0,166.0,109.50561,6.241667,65.01737,1006.0,106.696884,26.883333,338.0,56.0,27.683332,27.966667,26.7375,5.0,619.0,22.5,173.0,25.283333,32.1,9.599998
1434,POINT (35.12861918549388 -1.010604694634462),0,217.0,78.37362,12.533333,81.385284,1260.0,37.1154,18.9,197.0,208.0,17.35,19.283333,18.316666,49.0,464.0,10.9,314.0,17.316666,26.3,15.4
1435,POINT (38.03916070604113 -0.040424187785379),0,4.0,110.99671,11.408334,76.05556,610.0,117.66284,23.866667,177.0,3.0,22.283333,24.583334,23.395834,1.0,317.0,16.2,228.0,21.866667,31.2,15.0
1436,POINT (38.36255420832416 -2.223330328195816),0,13.0,145.29752,9.85,67.46575,647.0,108.22651,24.9,173.0,13.0,22.316666,25.983334,24.375,3.0,342.0,17.3,233.0,22.316666,31.9,14.6
1437,POINT (37.47322207704583 -0.848907943492948),0,13.0,106.905525,11.783334,77.52193,798.0,102.63908,22.883333,199.0,13.0,20.483334,23.05,21.966667,2.0,365.0,14.9,322.0,20.483334,30.1,15.200001
1438,POINT (38.36255420832416 -3.193510835044899),0,41.0,144.88763,10.433333,70.4955,782.0,80.51532,23.95,152.0,41.0,21.033333,24.566668,22.983334,10.0,329.0,15.8,291.0,21.033333,30.6,14.8
1439,POINT (37.634918828187345 -2.789268957191115),0,34.0,157.44348,12.558333,70.951035,809.0,86.53746,22.283333,177.0,26.0,19.45,23.15,21.429167,8.0,348.0,13.3,208.0,19.233334,31.0,17.7
1440,POINT (38.68594771060719 -3.355207586186413),0,75.0,148.51474,10.825,70.75164,845.0,65.656296,25.316666,143.0,75.0,22.35,25.916666,24.295834,19.0,333.0,16.8,280.0,22.35,32.1,15.299999
1441,POINT (36.42219319462599 0.202120938926892),0,275.0,62.937847,14.775,82.083336,846.0,45.498047,15.5,128.0,110.0,16.533333,17.0,16.154167,29.0,289.0,7.4,263.0,15.400001,25.4,18.0
1442,POINT (39.89867334416854 -2.708420581620357),0,154.0,126.515076,7.7000003,66.37931,824.0,50.680347,25.233334,129.0,95.0,26.483334,26.666666,25.233334,13.0,306.0,19.8,181.0,23.583332,31.4,11.6
1443,POINT (39.89867334416854 -0.202120938926893),0,16.0,122.63138,10.441667,73.53286,348.0,103.33822,28.5,89.0,16.0,26.733334,29.85,28.345833,4.0,170.0,21.7,126.0,26.733334,35.9,14.200001
1444,POINT (36.34134481905524 -0.444666065639163),0,188.0,80.98355,14.566667,80.03663,709.0,40.286385,15.616667,114.0,100.0,15.783334,16.433334,15.391666,25.0,256.0,7.0,198.0,14.383333,25.2,18.2
1445,POINT (37.47322207704583 3.274359210615655),0,4.0,117.991394,10.6,75.177315,214.0,93.674675,27.216667,52.0,4.0,24.95,28.0,26.508333,0.0,99.0,19.7,55.0,24.95,33.8,14.099998
1446,POINT (39.332734715173245 -4.24453971746474),0,207.0,154.74992,8.891666,65.8642,1082.0,62.088066,24.716667,213.0,121.0,26.633333,26.633333,24.895834,23.0,474.0,18.4,121.0,22.933332,31.9,13.5
1447,POINT (36.907283448050535 -2.142481952625059),0,13.0,133.08119,10.766666,70.37036,522.0,80.75404,21.05,113.0,9.0,18.566666,21.566666,20.166666,2.0,245.0,12.9,229.0,18.233334,28.2,15.300001
1448,POINT (38.36255420832416 -0.52551444120992),0,0.0,119.56044,10.816667,73.58277,558.0,131.6681,23.7,200.0,0.0,21.483334,24.433332,23.158333,0.0,338.0,16.1,185.0,21.483334,30.8,14.699999
1449,POINT (38.524250959465675 2.870117332761871),0,4.0,130.47699,9.7,69.28571,327.0,111.092476,26.483334,103.0,4.0,24.083334,27.45,25.716667,1.0,166.0,19.2,59.0,24.083334,33.2,14.0
1450,POINT (35.69455781448918 1.010604694634461),0,264.0,65.712875,13.383333,84.704636,696.0,56.190746,22.383333,105.0,65.0,23.0,23.7,22.8,18.0,277.0,15.2,169.0,22.033333,31.0,15.8
1451,POINT (39.413583090744 -4.406236468606252),0,263.0,155.47337,8.066667,64.53333,1333.0,77.5163,25.583334,321.0,105.0,27.283333,27.55,25.791666,18.0,684.0,19.8,114.0,23.816666,32.3,12.5
1452,POINT (39.413583090744 -2.223330328195816),0,69.0,135.73802,9.441667,68.91727,665.0,68.59743,26.95,128.0,69.0,24.733334,28.05,26.520834,15.0,293.0,20.0,188.0,24.733334,33.7,13.700001
1453,POINT (36.098799692342965 -0.040424187785379),0,283.0,67.73946,14.8,82.681564,996.0,43.281925,19.15,156.0,125.0,19.1,19.733334,18.825,27.0,353.0,10.4,266.0,18.016666,28.3,17.9
1454,POINT (37.634918828187345 -0.848907943492948),0,14.0,113.56732,10.925,74.828766,819.0,105.58519,22.733334,209.0,14.0,20.216667,22.983334,21.829166,2.0,382.0,15.0,330.0,20.216667,29.6,14.6
1455,POINT (36.42219319462599 0.202120938926892),0,275.0,62.937847,14.775,82.083336,846.0,45.498047,15.5,128.0,110.0,16.533333,17.0,16.154167,29.0,289.0,7.4,263.0,15.400001,25.4,18.0
1456,POINT (35.85625456563069 -1.414846572488247),0,79.0,102.069496,13.316667,78.796844,775.0,61.91102,20.116667,156.0,66.0,18.283333,20.533333,19.5,18.0,353.0,11.4,236.0,18.016666,28.3,16.9
1457,POINT (35.53286106334767 0.76805956792219),0,306.0,70.641,11.733333,81.48148,1225.0,49.846573,16.483334,214.0,157.0,16.083334,16.65,15.741667,35.0,469.0,9.0,351.0,14.85,23.4,14.4
1458,POINT (37.95831233047038 0.282969314497649),0,75.0,81.9044,10.783334,79.87654,2219.0,106.81631,19.566668,564.0,75.0,18.483334,20.433332,19.508333,19.0,1066.0,13.4,822.0,18.483334,26.9,13.5
1459,POINT (38.443402583894915 0.606362816780677),0,0.0,87.05625,11.216667,78.438225,426.0,128.28398,24.933332,140.0,0.0,23.733334,25.900002,24.866667,0.0,226.0,18.1,171.0,23.733334,32.4,14.300001
1460,POINT (40.949702226588386 0.040424187785378),0,42.0,134.5841,10.25,70.205475,367.0,84.47963,29.35,89.0,35.0,26.616667,29.883333,28.191668,5.0,153.0,21.6,120.0,26.45,36.2,14.6
1461,POINT (35.04777080992313 1.57654332362976),0,320.0,64.06081,12.783333,83.5512,877.0,52.18823,21.266666,129.0,80.0,22.1,22.55,21.691666,19.0,326.0,14.5,206.0,20.95,29.8,15.299999
1462,POINT (34.88607405878161 1.091453070205218),0,369.0,91.712456,13.625,79.67836,1068.0,50.88223,18.55,145.0,89.0,19.216667,19.666666,18.495832,19.0,390.0,11.0,121.0,17.4,28.1,17.1
1463,POINT (39.00934121289021 2.789268957191114),0,4.0,138.41843,9.691667,66.83907,333.0,115.504974,26.683332,107.0,4.0,24.233334,27.8,25.9375,1.0,172.0,19.4,51.0,24.233334,33.9,14.500002
1464,POINT (38.36255420832416 -0.606362816780678),0,0.0,118.01068,10.933333,74.37641,582.0,132.62605,23.85,210.0,0.0,21.683332,24.6,23.341667,0.0,350.0,16.3,197.0,21.683332,31.0,14.700001
1465,POINT (38.60509933503643 -4.001994590752469),0,59.0,159.10915,10.408333,67.58658,692.0,65.31418,23.616667,117.0,51.0,21.15,24.966667,23.120834,12.0,281.0,15.7,179.0,21.1,31.1,15.400001
1466,POINT (38.524250959465675 -2.061633577054302),0,13.0,139.843,9.3,67.39131,642.0,108.40379,25.166666,176.0,13.0,22.683332,26.216667,24.666666,4.0,351.0,18.0,222.0,22.683332,31.8,13.799999
1467,POINT (34.562680556498584 0.040424187785378),0,395.0,68.27278,11.758333,82.22611,1827.0,38.490765,21.033333,278.0,293.0,21.333334,21.533333,20.754168,67.0,684.0,14.0,329.0,19.816668,28.3,14.299999
1468,POINT (35.93710294120145 -0.28296931449765),0,283.0,70.78965,14.558333,81.78839,930.0,44.42688,16.566668,143.0,115.0,16.6,17.2,16.254168,28.0,329.0,8.1,243.0,15.416667,25.9,17.8
1469,POINT (39.73697659302703 -3.355207586186413),0,163.0,126.73343,8.316667,68.169395,846.0,59.312153,25.033333,178.0,92.0,26.3,26.5,25.025,15.0,341.0,19.3,164.0,23.416666,31.5,12.200001
1470,POINT (38.36255420832416 0.202120938926892),0,0.0,97.447556,11.175,77.60416,462.0,127.67081,25.033333,149.0,0.0,23.55,25.933334,24.8125,0.0,252.0,18.0,174.0,23.55,32.4,14.400002
1471,POINT (35.290315936635395 -1.57654332362976),0,103.0,84.6774,12.391666,80.99129,926.0,52.008583,20.033333,161.0,97.0,18.1,20.033333,19.120832,23.0,370.0,11.6,370.0,17.916668,26.9,15.299999
1472,POINT (39.65612821745627 3.355207586186412),0,10.0,148.22368,9.875,66.27517,404.0,114.933556,25.1,131.0,10.0,22.55,26.349998,24.320833,3.0,220.0,17.9,53.0,22.55,32.8,14.9
1473,POINT (35.61370943891843 -0.848907943492948),0,198.0,80.60377,13.1,80.864204,1080.0,43.261242,16.75,190.0,187.0,15.133333,17.033333,16.116667,55.0,437.0,8.6,252.0,15.033334,24.8,16.199999
1474,POINT (37.23067695033356 -2.223330328195816),0,16.0,137.31392,11.591667,71.5535,604.0,82.66276,21.783333,124.0,10.0,19.583334,22.75,21.2875,1.0,250.0,13.7,243.0,19.3,29.9,16.2
1475,POINT (39.332734715173245 -2.142481952625059),0,62.0,137.78827,9.533334,69.08213,661.0,72.54972,27.0,131.0,62.0,24.716667,28.116667,26.558334,14.0,297.0,20.0,192.0,24.716667,33.8,13.799999
1476,POINT (39.171037964031726 2.385027079337329),0,2.0,119.47721,11.075,71.451614,320.0,119.82185,27.616667,105.0,2.0,25.383333,28.433332,26.845833,0.0,163.0,19.8,48.0,25.383333,35.3,15.5
1477,POINT (40.70715709987611 -0.444666065639163),0,50.0,129.1075,8.958334,68.910255,377.0,78.75208,28.833334,85.0,38.0,29.1,29.3,27.7125,3.0,156.0,21.8,115.0,26.016666,34.8,13.0
1478,POINT (36.34134481905524 -0.848907943492948),0,100.0,107.1347,12.791666,77.05823,657.0,53.888382,17.316668,133.0,99.0,15.066667,17.65,16.4625,26.0,279.0,9.1,231.0,14.983334,25.7,16.6
1479,POINT (40.46461197316384 1.172301445775975),0,14.0,120.78973,11.116667,72.65796,355.0,106.09387,29.6,103.0,13.0,27.216667,30.15,28.608334,3.0,162.0,21.7,141.0,27.133333,37.0,15.299999
1480,POINT (37.06898019919205 0.040424187785378),0,150.0,58.793106,14.658333,79.664856,800.0,53.158413,17.016666,135.0,103.0,16.199999,17.05,16.254166,24.0,298.0,7.5,223.0,15.683333,25.9,18.4
1481,POINT (34.32013542978631 -0.121272563356135),0,229.0,67.0764,12.2,82.993195,1246.0,43.90901,22.45,205.0,207.0,22.766666,23.016666,22.191668,45.0,502.0,15.2,238.0,21.3,29.9,14.7
1482,POINT (34.96692243435237 0.606362816780677),0,547.0,79.138336,12.933333,82.37792,1488.0,49.80135,19.449999,210.0,150.0,19.816666,20.35,19.341667,40.0,551.0,12.1,340.0,18.35,27.8,15.699999
1483,POINT (37.39237370147508 -0.444666065639163),0,171.0,95.41775,11.383333,76.39821,1675.0,87.09315,18.9,394.0,167.0,18.1,19.066666,18.1,39.0,819.0,11.2,549.0,16.8,26.1,14.900001
1484,POINT (37.14982857476281 -2.38502707933733),0,15.0,138.53123,11.966666,72.088356,597.0,82.348694,22.483334,123.0,11.0,19.866667,23.016666,21.6,2.0,259.0,13.8,252.0,19.583334,30.4,16.599998
1485,POINT (41.27309572887141 3.840297839610954),0,1.0,109.68962,11.133333,74.72036,256.0,119.84822,28.466667,81.0,1.0,26.283333,28.966665,27.5,0.0,139.0,21.1,106.0,26.283333,36.0,14.9
1486,POINT (38.76679608617795 -2.708420581620357),0,65.0,142.67667,9.775,68.83803,875.0,76.880394,25.6,167.0,65.0,23.166668,26.683334,25.104166,19.0,379.0,18.2,289.0,23.166668,32.4,14.200001
1487,POINT (39.332734715173245 1.980785201483545),0,2.0,108.21816,11.591667,74.30556,313.0,122.77796,28.166666,105.0,2.0,26.05,28.766666,27.379168,0.0,156.0,20.4,47.0,26.05,36.0,15.6
1488,POINT (34.40098380535707 0.121272563356135),0,387.0,66.24536,11.908333,83.27506,1770.0,42.045525,22.166668,272.0,254.0,22.4,22.65,21.845833,57.0,683.0,15.1,299.0,20.966667,29.4,14.299999
1489,POINT (38.60509933503643 -2.304178703766572),0,26.0,144.24501,9.575,67.42958,703.0,97.504196,25.683332,169.0,26.0,23.2,26.816666,25.195833,8.0,357.0,18.4,243.0,23.2,32.6,14.199999
1490,POINT (34.7243773076401 3.921146215181711),0,104.0,70.99403,15.033333,86.39847,455.0,54.249443,27.8,86.0,53.0,27.983334,28.45,27.441668,7.0,192.0,19.1,80.0,26.65,36.5,17.4
1491,POINT (38.76679608617795 -3.759449464040197),0,77.0,153.81267,9.883333,67.69406,695.0,58.94992,24.266666,115.0,70.0,21.866667,25.516666,23.791666,17.0,272.0,16.8,160.0,21.8,31.4,14.6
1492,POINT (36.179648067913725 -0.606362816780678),0,171.0,83.77459,14.383333,79.90741,712.0,42.75258,16.433334,125.0,108.0,16.016666,16.616667,15.55,28.0,268.0,7.4,216.0,14.516666,25.4,18.0
1493,POINT (39.89867334416854 2.061633577054301),0,5.0,116.00028,10.733334,72.52252,328.0,112.92446,28.633333,101.0,5.0,26.416666,29.316668,27.766666,1.0,163.0,21.1,48.0,26.416666,35.9,14.800001
1494,POINT (34.23928705421556 -0.768059567922191),0,129.0,61.402485,11.991667,82.134705,1132.0,49.3855,22.083334,175.0,129.0,20.966667,22.533333,21.779167,32.0,433.0,14.6,246.0,20.966667,29.2,14.6
1495,POINT (36.58388994576751 0.363817690068406),0,185.0,60.168644,15.691667,80.88488,669.0,47.354824,18.233334,111.0,80.0,17.75,18.583334,17.779167,20.0,235.0,8.1,231.0,17.083332,27.5,19.4
1496,POINT (36.74558669690902 -0.687211192351434),0,277.0,102.55819,10.6,76.258995,1612.0,55.766785,12.35,286.0,226.0,11.833334,12.5,11.4,57.0,695.0,5.0,501.0,9.983334,18.9,13.9
1497,POINT (38.76679608617795 1.414846572488246),0,0.0,88.44619,12.033334,79.166664,320.0,132.91391,28.133333,115.0,0.0,26.133333,28.366667,27.3,0.0,160.0,20.2,157.0,26.133333,35.4,15.200001
1498,POINT (39.171037964031726 -4.406236468606252),0,205.0,159.25194,9.141666,65.297615,1102.0,62.487408,25.366667,219.0,122.0,27.2,27.416668,25.620834,24.0,490.0,18.9,136.0,23.616667,32.9,14.000002
1499,POINT (40.46461197316384 2.385027079337329),0,8.0,128.13567,10.558333,70.86131,341.0,112.22773,27.6,98.0,8.0,25.116667,28.383333,26.6875,2.0,163.0,20.2,44.0,25.116667,35.1,14.899998
1500,POINT (37.95831233047038 0.363817690068406),0,75.0,80.72001,11.308333,79.63615,2007.0,105.06424,18.383333,507.0,75.0,17.433332,19.366667,18.429167,19.0,954.0,11.9,754.0,17.433332,26.1,14.200001
1501,POINT (40.788005475446866 2.465875454908086),0,9.0,133.82487,11.033333,71.64501,339.0,112.76045,27.15,96.0,9.0,25.583334,28.966667,27.25,2.0,160.0,20.5,42.0,25.583334,35.9,15.400002
1502,POINT (37.23067695033356 1.738240074771274),0,49.0,82.22751,9.966667,77.864586,633.0,82.37442,18.883333,150.0,43.0,16.983334,19.016666,17.925,10.0,298.0,11.8,244.0,16.966667,24.6,12.8
1503,POINT (40.30291522202233 2.304178703766572),0,8.0,128.56729,10.4,69.79866,354.0,111.20771,27.216667,102.0,8.0,24.783333,28.05,26.325,2.0,172.0,19.9,48.0,24.783333,34.8,14.9
1504,POINT (38.8476444617487 -2.142481952625059),0,35.0,141.7718,9.400001,68.11594,676.0,92.35156,26.25,162.0,35.0,23.766666,27.316668,25.741667,11.0,346.0,19.1,214.0,23.766666,32.9,13.800001
1505,POINT (38.8476444617487 -0.363817690068406),0,1.0,116.78134,10.733334,74.022995,403.0,130.88905,26.45,144.0,1.0,24.533333,27.5,26.133333,0.0,250.0,19.2,129.0,24.533333,33.7,14.5
1506,POINT (35.371164312206155 -1.33399819691749),0,109.0,82.14455,12.833333,82.26495,921.0,49.889084,19.583334,158.0,104.0,17.633333,19.583334,18.675,25.0,364.0,11.1,364.0,17.533333,26.7,15.6
1507,POINT (40.30291522202233 -1.57654332362976),0,103.0,129.5527,8.725,67.11539,544.0,55.380817,27.300001,87.0,63.0,28.816666,28.816668,27.329166,8.0,215.0,21.3,132.0,25.666666,34.3,13.0
1508,POINT (35.371164312206155 3.516904337327926),0,53.0,61.068462,13.308333,87.554825,280.0,67.3301,28.533333,63.0,34.0,28.066668,28.85,28.154167,8.0,134.0,20.8,57.0,27.45,36.0,15.200001
1509,POINT (34.643528932069344 0.929756319063705),0,563.0,78.821815,10.116667,78.423775,1548.0,46.562294,13.2,231.0,161.0,14.85,15.166667,14.208334,42.0,563.0,8.4,199.0,13.2,21.3,12.9
1510,POINT (36.179648067913725 0.282969314497649),0,302.0,65.24286,13.991667,82.79093,1006.0,46.69046,19.216667,151.0,114.0,19.15,19.816666,18.945833,28.0,375.0,10.9,249.0,18.166666,27.8,16.9
1511,POINT (38.36255420832416 1.657391699200517),0,0.0,86.41864,11.916666,79.444435,331.0,124.70862,27.55,110.0,0.0,25.583334,27.75,26.7,0.0,165.0,19.4,158.0,25.583334,34.4,15.000002
1512,POINT (35.20946756106464 -0.444666065639163),0,401.0,80.87121,12.483334,81.0606,1677.0,34.667706,18.5,254.0,277.0,18.800001,19.133333,18.041666,82.0,621.0,10.8,336.0,17.083334,26.2,15.400001
1513,POINT (40.38376359759308 -1.091453070205219),0,58.0,130.38983,8.75,68.359375,445.0,72.73836,28.5,92.0,51.0,25.85,29.016666,27.483334,5.0,190.0,21.5,132.0,25.75,34.3,12.799999
1514,POINT (39.332734715173245 1.091453070205218),0,1.0,90.15979,11.650001,78.18792,302.0,139.48529,28.783333,119.0,1.0,26.75,28.983334,27.966667,0.0,154.0,21.1,151.0,26.75,36.0,14.9
1515,POINT (35.53286106334767 -0.121272563356135),0,457.0,81.10388,12.325,82.166664,1262.0,47.62003,13.466667,183.0,155.0,15.033333,15.516666,14.537499,46.0,457.0,7.9,310.0,13.466667,22.9,15.0
1516,POINT (37.87746395489962 3.597752712898683),0,17.0,131.69925,11.15,71.01911,390.0,87.48866,23.983334,104.0,17.0,21.733334,25.183332,23.391666,5.0,199.0,16.1,86.0,21.733334,31.8,15.699999
1517,POINT (37.14982857476281 -1.899936825912788),0,13.0,131.49704,11.275,71.36076,522.0,84.835014,20.45,112.0,8.0,17.85,20.866667,19.4625,2.0,237.0,12.1,217.0,17.55,27.9,15.799999
1518,POINT (34.23928705421556 4.001994590752467),0,154.0,103.44814,13.0,80.24692,535.0,45.90734,25.566668,85.0,60.0,25.866667,26.383333,24.983334,6.0,197.0,17.6,92.0,23.766666,33.8,16.199999
1519,POINT (35.69455781448918 -1.819088450342031),0,61.0,97.964134,12.35,79.67742,862.0,69.51524,18.2,185.0,56.0,16.2,18.2,17.233334,17.0,395.0,9.6,395.0,15.866667,25.1,15.5
1520,POINT (39.65612821745627 -1.899936825912788),0,81.0,136.9161,8.975,67.99243,587.0,61.16798,27.266666,107.0,81.0,25.05,28.4,26.8625,10.0,242.0,20.6,152.0,25.05,33.8,13.199999
1521,POINT (37.95831233047038 2.870117332761871),0,2.0,117.90471,10.35,73.40426,244.0,107.790886,27.266666,72.0,2.0,24.95,27.966667,26.466667,0.0,120.0,19.6,53.0,24.95,33.7,14.1
1522,POINT (37.31152532590432 -1.657391699200518),0,14.0,133.51598,11.05,70.382164,786.0,94.2866,19.5,184.0,11.0,16.933334,19.966667,18.541666,2.0,339.0,11.2,315.0,16.6,26.9,15.7
1523,POINT (40.30291522202233 -1.172301445775975),0,56.0,132.06403,8.716667,67.57106,428.0,70.10671,28.4,85.0,51.0,25.75,28.949999,27.4,6.0,168.0,21.4,127.0,25.65,34.3,12.9
1524,POINT (40.949702226588386 -1.495694948059003),0,177.0,117.470184,7.6000004,67.85714,639.0,82.13208,27.25,157.0,31.0,28.333334,28.583334,27.191668,3.0,353.0,22.0,130.0,25.65,33.2,11.200001
1525,POINT (37.715767203758105 0.76805956792219),0,10.0,71.87294,12.891666,83.71212,494.0,108.10613,23.366667,138.0,10.0,22.783333,24.366667,23.545834,2.0,234.0,16.1,192.0,22.783333,31.5,15.4
1526,POINT (35.12861918549388 -1.172301445775975),0,189.0,76.05196,12.991667,82.749466,1190.0,38.676716,19.666666,186.0,182.0,18.133333,19.983334,19.095833,42.0,438.0,11.4,307.0,18.1,27.1,15.700001
1527,POINT (40.141218470880816 2.546723830478843),0,5.0,128.83217,10.35,69.932434,331.0,116.535484,27.5,101.0,5.0,25.066666,28.35,26.625,1.0,164.0,20.0,44.0,25.066666,34.8,14.799999
1528,POINT (39.332734715173245 -3.031814083903384),0,109.0,136.45052,9.791666,70.44366,779.0,55.84732,26.266666,123.0,89.0,24.166668,27.416666,25.8875,24.0,305.0,19.2,208.0,24.116667,33.1,13.899998
1529,POINT (38.20085745718265 -3.840297839610955),0,25.0,171.74405,11.391666,69.040405,654.0,77.87643,23.9,113.0,25.0,20.916668,25.066666,23.1375,5.0,266.0,15.1,199.0,20.916668,31.6,16.5
1530,POINT (40.54546034873459 -1.899936825912788),0,155.0,118.73383,7.3333335,66.66668,817.0,75.570595,27.216667,197.0,60.0,28.366667,28.55,27.175,7.0,427.0,22.1,165.0,25.633333,33.1,10.999998
1531,POINT (37.14982857476281 0.040424187785378),0,160.0,61.60112,13.9,79.42857,863.0,57.067547,16.483334,148.0,104.0,15.65,16.5,15.708333,24.0,332.0,7.4,231.0,15.05,24.9,17.5
1532,POINT (37.715767203758105 -1.091453070205219),0,10.0,118.85501,11.016666,72.95805,735.0,113.25042,21.1,230.0,10.0,18.933334,21.916666,20.658333,2.0,382.0,13.6,261.0,18.933334,28.7,15.1
1533,POINT (34.643528932069344 3.516904337327926),0,127.0,76.469185,13.891666,85.22495,442.0,52.608517,27.033333,79.0,45.0,27.15,27.633333,26.595833,6.0,179.0,19.0,71.0,25.683334,35.3,16.3
1534,POINT (40.38376359759308 1.091453070205218),0,12.0,118.40081,10.908334,73.21028,337.0,108.11164,29.5,99.0,11.0,27.15,30.016666,28.5125,3.0,154.0,21.8,135.0,27.05,36.7,14.900002
