,geometry,class,tavg,prec,tmax,tmin,vapr,wind,split
1031,POINT (35.307211780933166 0.751254501046247),0,17.066667556762695,81.41666412353516,23.683334350585938,10.441666603088379,1.3666667938232422,2.116666793823242,train
1032,POINT (35.479592291671445 0.289657518014168),0,15.149998664855957,103.16666412353516,21.391664505004883,8.891667366027832,1.2133333683013916,2.3333332538604736,train
1033,POINT (34.984612035290034 0.61034945635121),0,18.70833396911621,114.41666412353516,25.09166717529297,12.333333015441895,1.5191665887832642,2.4583332538604736,train
1034,POINT (35.280737214568255 0.666725392847198),0,17.325000762939453,83.0,23.850000381469727,10.783332824707031,1.3783332109451294,2.0833332538604736,train
1035,POINT (35.406214163067375 0.896089183748137),0,17.25833511352539,80.91666412353516,23.816667556762695,10.733332633972168,1.379166603088379,2.1083335876464844,train
1036,POINT (35.391236829563994 0.780233245853122),0,16.608333587646484,80.25,23.224998474121094,10.008334159851074,1.338333249092102,1.9666666984558105,train
1037,POINT (35.43907763924668 0.822391968346451),0,17.024999618530273,82.5,23.608335494995117,10.449999809265137,1.3675001859664917,2.141666889190674,train
1038,POINT (35.463869426107344 0.437163251569457),0,15.383332252502441,101.58333587646484,21.32499885559082,9.458333015441895,1.2416667938232422,2.3333332538604736,train
1039,POINT (35.265153768551926 0.578787284656772),0,17.233333587646484,86.66666412353516,23.583330154418945,10.866665840148926,1.3508334159851074,2.116666555404663,train
1040,POINT (35.56617340647496 0.132139109230594),0,14.34999942779541,107.16666412353516,20.241666793823242,8.441666603088379,1.1766666173934937,2.2666666507720947,train
1041,POINT (35.52175590167673 0.077970076585805),0,13.27500057220459,105.41666412353516,18.81666374206543,7.775000095367432,1.121666669845581,2.3333332538604736,train
1042,POINT (35.17928810501506 0.584035630845784),0,17.808332443237305,92.16666412353516,24.19999885559082,11.391666412353516,1.408333420753479,2.1416666507720947,train
1043,POINT (35.55143769560013 0.139993798528051),0,14.383331298828125,108.25,20.383333206176758,8.40000057220459,1.1825000047683716,2.2749998569488525,train
1044,POINT (35.24700322685267 0.524354404267928),0,17.64166831970215,92.25,24.03333282470703,11.274998664855957,1.3791667222976685,2.2750000953674316,train
1045,POINT (34.857603467413824 0.1873458426994),0,20.32499885559082,150.0833282470703,26.358335494995117,14.300000190734863,1.6633334159851074,2.3416666984558105,train
1046,POINT (34.6926726203213 0.015992803647099),0,20.158334732055664,159.6666717529297,26.04166603088379,14.241665840148926,1.6141666173934937,2.625000238418579,train
1047,POINT (34.5585041967903 0.091689523917517),0,21.183334350585938,152.75,27.17500114440918,15.22499942779541,1.7333332300186157,2.5916666984558105,train
1048,POINT (34.6537061437629 0.029253116414862),0,20.441667556762695,155.8333282470703,26.32499885559082,14.575000762939453,1.6491667032241821,2.5833332538604736,train
1049,POINT (34.74710713292607 0.047177009470157),0,19.933332443237305,163.0833282470703,25.866662979125977,14.02500057220459,1.5966668128967285,2.5666663646698,train
1050,POINT (34.836998522126095 0.075345741896925),0,19.5916690826416,166.9166717529297,25.48333168029785,13.700000762939453,1.5616666078567505,2.5999999046325684,train
1051,POINT (34.799733625111394 0.061670478462352),0,19.65833282470703,165.1666717529297,25.508333206176758,13.791665077209473,1.5658332109451294,2.5333330631256104,train
1052,POINT (34.85254041327358 0.13444098439355),0,19.758333206176758,159.0833282470703,25.741666793823242,13.741667747497559,1.5966668128967285,2.2833330631256104,train
1053,POINT (34.655053131345674 0.10823881072679),0,20.850000381469727,153.9166717529297,26.849998474121094,14.799999237060547,1.690000057220459,2.5249998569488525,train
1054,POINT (34.5794713770529 0.044156486730784),0,20.774999618530273,152.9166717529297,26.67500114440918,14.866667747497559,1.6908332109451294,2.5833332538604736,train
1055,POINT (34.76928518498378 0.130490910830625),0,20.05000114440918,157.1666717529297,26.04166603088379,14.02500057220459,1.622499942779541,2.258333206176758,train
1056,POINT (34.7041691844939 0.012778879692076),0,20.308332443237305,157.25,26.258337020874023,14.350001335144043,1.6299999952316284,2.6083333492279053,train
1057,POINT (34.82292070369028 0.100655601708332),0,19.741666793823242,163.75,25.69999885559082,13.783332824707031,1.5875000953674316,2.491666555404663,train
1058,POINT (34.5655794345781 0.018904160406106),0,21.04166603088379,147.4166717529297,26.941665649414062,15.141667366027832,1.71999990940094,2.5916669368743896,train
1059,POINT (34.84586282835189 0.152196117328502),0,19.933332443237305,157.8333282470703,25.94999885559082,13.916666984558105,1.6158332824707031,2.325000047683716,train
1060,POINT (34.69705617936642 0.057505873600355),0,20.30000114440918,158.0833282470703,26.27500343322754,14.358333587646484,1.6391664743423462,2.5749998092651367,train
1061,POINT (34.7783898545469 0.153270232311094),0,20.450002670288086,153.9166717529297,26.516664505004883,14.383332252502441,1.6675001382827759,2.3916664123535156,train
1062,POINT (34.784287676152374 0.123255220666013),0,19.891666412353516,160.3333282470703,25.883331298828125,13.891666412353516,1.6058334112167358,2.299999952316284,train
1063,POINT (34.68103090632538 0.035794965802558),0,20.399999618530273,157.6666717529297,26.316665649414062,14.449999809265137,1.6424999237060547,2.6000001430511475,train
1064,POINT (34.89769644244267 1.381763931819532),0,21.225000381469727,87.16666412353516,27.66666603088379,14.783333778381348,1.722499966621399,2.174999952316284,train
1065,POINT (35.12868162751645 1.916349841926102),0,21.375,61.41666793823242,27.391664505004883,15.366667747497559,1.694166660308838,2.2750000953674316,train
1066,POINT (35.0978669488923 1.430405874438555),0,19.791667938232422,81.58333587646484,25.96666717529297,13.616665840148926,1.5566667318344116,2.1000001430511475,train
1067,POINT (35.22629315087266 1.854469919613044),0,22.316665649414062,53.66666793823242,28.516664505004883,16.100000381469727,1.7466665506362915,2.2083334922790527,train
1068,POINT (35.02916046137492 1.729473978389277),0,21.633331298828125,66.16666412353516,27.933332443237305,15.316665649414062,1.7533332109451294,2.2749998569488525,train
1069,POINT (35.20530254929723 1.550204824005451),0,21.59166717529297,71.08333587646484,28.083330154418945,15.083333015441895,1.6883333921432495,2.108333110809326,train
1070,POINT (35.49758009853546 1.337384173721058),0,17.658334732055664,83.91666412353516,23.67500114440918,11.633334159851074,1.46916663646698,2.3500001430511475,train
1071,POINT (35.04528507483644 1.65789039584898),0,21.566665649414062,70.08333587646484,27.875,15.291665077209473,1.7424999475479126,2.2916667461395264,train
1072,POINT (35.165965655324605 1.594172173442983),0,22.0,68.5,28.399999618530273,15.583333015441895,1.7391666173934937,2.383333444595337,train
1073,POINT (35.07471935002368 2.594092591788117),0,25.69999885559082,39.08333206176758,32.491668701171875,18.924999237060547,1.9116665124893188,2.258333444595337,train
1074,POINT (34.87794148036984 1.351287928205877),0,21.075000762939453,92.5,27.42500114440918,14.758334159851074,1.71999990940094,2.366666555404663,train
1075,POINT (35.411517507020946 1.879213917293291),0,24.649999618530273,42.33333206176758,31.17500114440918,18.133333206176758,1.912500023841858,2.4166667461395264,train
1076,POINT (35.075797694257396 1.486910181392169),0,21.649999618530273,74.75,28.166664123535156,15.158332824707031,1.722499966621399,2.383333444595337,train
1077,POINT (35.332891 0.376299),1,17.0,31.0,24.0,10.0,1.0,2.0,test
1078,POINT (37.5542852 -0.4680417),1,19.0,34.0,25.0,13.0,1.0,3.0,test
1079,POINT (34.78389669 -0.08750075),1,24.0,87.0,30.0,17.0,1.0,2.0,test
1080,POINT (34.64395 -0.3880489),1,23.0,66.0,30.0,16.0,1.0,3.0,test
1081,POINT (37.5062 -0.46959),1,18.0,36.0,26.0,11.0,1.0,3.0,test
1082,POINT (34.8190985 -0.2015921),1,23.0,77.0,30.0,17.0,1.0,3.0,test
1083,POINT (35.2106801 1.0580648),1,19.0,36.0,27.0,11.0,1.0,2.0,test
1084,POINT (36.801239 -1.261967),1,20.0,91.0,27.0,14.0,1.0,2.0,test
1085,POINT (36.8510154 -1.210481),1,21.0,83.0,27.0,14.0,1.0,3.0,test
1086,POINT (36.379493 0.277717),1,17.0,48.0,25.0,9.0,1.0,2.0,test
1087,POINT (39.926188 -3.201484),1,26.0,56.0,30.0,22.0,2.0,2.0,test
1088,POINT (34.120941 0.354647),1,23.0,139.0,29.0,17.0,1.0,2.0,test
1089,POINT (37.24501 -1.58253),1,21.0,82.0,27.0,14.0,1.0,3.0,test
1090,POINT (34.75862115 0.81863313),1,20.0,101.0,27.0,13.0,1.0,2.0,test
1091,POINT (34.0804772 0.1359984),1,23.0,132.0,29.0,17.0,1.0,2.0,test
1092,POINT (34.8391333 -0.1547748),1,24.0,139.0,30.0,17.0,1.0,2.0,test
1093,POINT (37.2372161 -0.6430817),1,22.0,85.0,29.0,15.0,1.0,2.0,test
1094,POINT (37.6630762 -0.0869941),1,20.0,372.0,25.0,14.0,1.0,2.0,test
1095,POINT (37.6090933 0.4831488),1,24.0,117.0,30.0,17.0,2.0,2.0,test
1096,POINT (34.8515518 0.4488162),1,20.0,246.0,26.0,14.0,1.0,2.0,test
1097,POINT (36.0595 -1.79007),1,25.0,89.0,30.0,20.0,2.0,2.0,test
1098,POINT (34.234243 0.08633),1,22.0,231.0,27.0,17.0,2.0,2.0,test
1099,POINT (34.282978 0.060405),1,22.0,244.0,27.0,16.0,1.0,2.0,test
1100,POINT (34.6322457 0.7521147),1,20.0,211.0,26.0,14.0,1.0,1.0,test
1101,POINT (34.665526 0.79611),1,20.0,206.0,26.0,14.0,1.0,1.0,test
1102,POINT (37.46312 -0.605488),1,21.0,249.0,27.0,16.0,1.0,3.0,test
1103,POINT (34.9498236 -0.1123415),1,23.0,194.0,28.0,17.0,1.0,1.0,test
1104,POINT (36.6000688 -1.2380939),1,18.0,212.0,23.0,12.0,1.0,2.0,test
1105,POINT (34.02947606 0.13556866),1,22.0,181.0,28.0,17.0,2.0,2.0,test
1106,POINT (34.223145 -0.931085),1,22.0,196.0,28.0,17.0,2.0,2.0,test
1107,POINT (34.193631 0.407613),1,22.0,233.0,27.0,16.0,2.0,2.0,test
1108,POINT (34.718649 0.791408),1,19.0,215.0,25.0,14.0,1.0,1.0,test
1109,POINT (34.572403 0.592516),1,20.0,249.0,26.0,15.0,1.0,2.0,test
1110,POINT (34.130802 0.275283),1,21.0,203.0,27.0,16.0,2.0,2.0,test
1111,POINT (34.619328 0.53956),1,20.0,245.0,26.0,15.0,1.0,1.0,test
1112,POINT (34.526797 0.53375),1,21.0,248.0,26.0,15.0,1.0,2.0,test
1113,POINT (39.922783 -3.354173),1,25.0,222.0,28.0,21.0,2.0,3.0,test
1114,POINT (34.712431 0.614218),1,20.0,254.0,26.0,15.0,1.0,2.0,test
1115,POINT (34.205855 0.306227),1,21.0,245.0,27.0,16.0,2.0,2.0,test
1116,POINT (39.785375 -3.28971),1,24.0,186.0,28.0,21.0,2.0,2.0,test
1117,POINT (34.663567 0.724692),1,20.0,233.0,25.0,14.0,1.0,1.0,test
1118,POINT (34.758714 0.611434),1,20.0,248.0,25.0,14.0,1.0,1.0,test
1119,POINT (36.65172 -1.21822),1,16.0,171.0,21.0,12.0,1.0,2.0,test
1120,POINT (35.276148 0.9346573),1,18.0,125.0,24.0,12.0,1.0,1.0,test
1121,POINT (35.13701 1.209044),1,17.0,185.0,22.0,11.0,1.0,2.0,test
1122,POINT (37.72824 -0.50537),1,21.0,82.0,26.0,17.0,1.0,2.0,test
1123,POINT (36.7136013 -1.2202514),1,17.0,182.0,22.0,13.0,1.0,2.0,test
1124,POINT (36.2154 -0.05862),1,14.0,159.0,21.0,8.0,1.0,2.0,test
1125,POINT (37.50348991 -0.418800298),1,18.0,290.0,22.0,13.0,1.0,2.0,test
1126,POINT (36.6749358 -1.2721495),1,17.0,154.0,22.0,13.0,1.0,2.0,test
1127,POINT (35.4396694 2.2449935),1,26.0,63.0,32.0,19.0,2.0,2.0,test
1128,POINT (35.32052 1.03927),1,16.0,158.0,21.0,10.0,1.0,2.0,test
1129,POINT (34.1957768 0.1865098),1,22.0,189.0,27.0,16.0,2.0,2.0,test
1130,POINT (34.9473893 0.6426725),1,19.0,208.0,25.0,13.0,1.0,2.0,test
1131,POINT (35.8670144 -1.088047),1,17.0,100.0,22.0,12.0,1.0,2.0,test
1132,POINT (37.6911151 -0.4674532),1,20.0,104.0,25.0,16.0,1.0,2.0,test
1133,POINT (37.46388 -2.71889),1,21.0,81.0,26.0,16.0,1.0,2.0,test
1134,POINT (35.95504539 -1.089464671),1,17.0,100.0,22.0,12.0,1.0,2.0,test
1135,POINT (34.9880713 1.0186541),1,18.0,159.0,24.0,12.0,1.0,1.0,test
1136,POINT (34.353459 0.375406),1,21.0,149.0,27.0,15.0,1.0,2.0,test
1137,POINT (34.769073 0.742881),1,19.0,156.0,24.0,13.0,1.0,1.0,test
1138,POINT (40.149244 -2.854301),1,24.0,112.0,28.0,21.0,2.0,4.0,test
1139,POINT (35.06756 -0.7095333333333333),1,17.0,118.0,23.0,12.0,1.0,2.0,test
1140,POINT (36.6828133 -1.3917111),1,17.0,40.0,22.0,12.0,1.0,2.0,test
1141,POINT (36.16851 -0.07661),1,14.0,103.0,20.0,8.0,1.0,2.0,test
1142,POINT (36.8118104 -1.3114041),1,18.0,39.0,23.0,13.0,1.0,2.0,test
1143,POINT (35.130475 1.2644533),1,16.0,110.0,21.0,10.0,1.0,2.0,test
1144,POINT (37.3548904 -0.6789786),1,20.0,15.0,25.0,15.0,1.0,2.0,test
1145,POINT (35.1028248 1.1312688),1,17.0,98.0,23.0,11.0,1.0,1.0,test
1146,POINT (35.27245 1.02563),1,16.0,92.0,22.0,10.0,1.0,1.0,test
1147,POINT (36.7758961 -1.4067127),1,18.0,30.0,23.0,13.0,1.0,2.0,test
1148,POINT (34.4097408 -1.0623482),1,20.0,71.0,26.0,15.0,1.0,2.0,test
1149,POINT (35.12113 1.02874),1,17.0,100.0,23.0,11.0,1.0,1.0,test
1150,POINT (36.6571219 -1.460546),1,17.0,44.0,22.0,12.0,1.0,2.0,test
1151,POINT (34.544012 -1.1260291),1,20.0,84.0,25.0,14.0,1.0,2.0,test
1152,POINT (34.0517858 0.0835315),1,21.0,46.0,27.0,16.0,1.0,2.0,test
1153,POINT (34.9299407 0.9187688),1,17.0,145.0,23.0,12.0,1.0,2.0,test
1154,POINT (39.896317 -3.435616),1,23.0,77.0,26.0,20.0,2.0,3.0,test
1155,POINT (36.7365136 -1.2652821),1,16.0,23.0,21.0,11.0,1.0,2.0,test
1156,POINT (34.9694373 0.9027378),1,17.0,147.0,22.0,12.0,1.0,2.0,test
1157,POINT (34.8711783 0.8730617),1,17.0,144.0,22.0,12.0,1.0,2.0,test
1158,POINT (35.3971826 -0.8499149),1,16.0,46.0,21.0,10.0,1.0,1.0,test
1159,POINT (35.0565393 0.9658551),1,16.0,142.0,22.0,11.0,1.0,1.0,test
1160,POINT (35.7 0.7),1,22.0,111.0,28.0,16.0,1.0,2.0,test
1161,POINT (34.3011872 0.18357708),1,21.0,100.0,26.0,15.0,1.0,2.0,test
1162,POINT (34.350195 0.213035),1,20.0,112.0,26.0,15.0,1.0,2.0,test
1163,POINT (36.8890826 -1.2927264),1,18.0,15.0,23.0,12.0,1.0,2.0,test
1164,POINT (37.62923 -0.3609017),1,17.0,25.0,22.0,13.0,1.0,2.0,test
1165,POINT (36.2218897 0.0740275),1,16.0,128.0,22.0,10.0,1.0,1.0,test
1166,POINT (35.6917062 -0.4105983),1,12.0,145.0,17.0,6.0,1.0,1.0,test
1167,POINT (36.64176 -1.344176),1,16.0,17.0,21.0,11.0,1.0,2.0,test
1168,POINT (35.0912238 1.2786379),1,16.0,170.0,21.0,11.0,1.0,2.0,test
1169,POINT (37.48089637 -1.408468098),1,18.0,1.0,23.0,13.0,1.0,2.0,test
1170,POINT (34.932228 -0.1793386),1,22.0,69.0,28.0,15.0,1.0,2.0,test
1171,POINT (37.733 -3.176272),1,19.0,11.0,24.0,14.0,1.0,2.0,test
1172,POINT (35.4120332 -0.794748),1,15.0,92.0,21.0,9.0,1.0,1.0,test
1173,POINT (36.272508 0.1490446),1,16.0,145.0,22.0,9.0,1.0,2.0,test
1174,POINT (36.8757767 -1.1768867),1,17.0,18.0,23.0,12.0,1.0,2.0,test
1175,POINT (35.4083459 -0.9460694),1,17.0,53.0,23.0,10.0,1.0,2.0,test
1176,POINT (34.9338462 0.8261664),1,17.0,178.0,23.0,11.0,1.0,2.0,test
1177,POINT (34.36188958 0.1411326),1,21.0,137.0,27.0,15.0,1.0,2.0,test
1178,POINT (36.2313166 0.1184169),1,17.0,137.0,23.0,10.0,1.0,2.0,test
1179,POINT (35.22098 0.982222),1,16.0,151.0,22.0,10.0,1.0,2.0,test
1180,POINT (34.6187514 0.6014712),1,19.0,150.0,26.0,13.0,1.0,2.0,test
1181,POINT (35.0279743 1.0062866),1,17.0,94.0,24.0,10.0,1.0,2.0,test
1182,POINT (34.8084243 0.7836838),1,18.0,135.0,25.0,12.0,1.0,2.0,test
1183,POINT (34.122071 0.208277),1,21.0,108.0,27.0,15.0,1.0,2.0,test
1184,POINT (38.569486 -0.384357),1,24.0,1.0,29.0,18.0,1.0,2.0,test
1185,POINT (38.569491 -0.448273),1,23.0,1.0,29.0,18.0,1.0,2.0,test
1186,POINT (35.3539973 -0.83427),1,16.0,67.0,23.0,10.0,1.0,2.0,test
1187,POINT (34.71385447 0.71728245),1,19.0,146.0,25.0,12.0,1.0,2.0,test
1188,POINT (37.0520633333333 -0.581825),1,17.0,42.0,23.0,11.0,1.0,2.0,test
1189,POINT (36.61225 -1.28124),1,17.0,26.0,23.0,10.0,1.0,2.0,test
1190,POINT (37.112393 -0.63085),1,18.0,30.0,24.0,12.0,1.0,3.0,test
1191,POINT (34.134939 0.412595),1,22.0,170.0,28.0,16.0,1.0,2.0,test
1192,POINT (34.26213 0.357372),1,22.0,162.0,28.0,16.0,1.0,2.0,test
1193,POINT (34.530511 0.592816),1,21.0,156.0,27.0,15.0,1.0,2.0,test
1194,POINT (34.23226 0.246346),1,22.0,156.0,27.0,16.0,1.0,2.0,test
1195,POINT (37.6656205 -0.4155722),1,21.0,169.0,26.0,15.0,1.0,2.0,test
1196,POINT (36.198206 -0.0203227),1,15.0,57.0,21.0,8.0,1.0,2.0,test
1197,POINT (37.65946 -0.318592),1,20.0,207.0,26.0,15.0,1.0,2.0,test
1198,POINT (37.298427 -0.62385),1,22.0,119.0,28.0,16.0,1.0,2.0,test
1199,POINT (34.4525769 -1.0651551),1,21.0,131.0,27.0,15.0,1.0,2.0,test
1200,POINT (37.3611863 -0.6328785),1,22.0,115.0,28.0,16.0,1.0,2.0,test
1201,POINT (35.4640089 -0.7756736),1,16.0,110.0,21.0,10.0,1.0,2.0,test
1202,POINT (36.8007417 -1.14803),1,18.0,160.0,24.0,13.0,1.0,2.0,test
1203,POINT (35.044426 1.942783),1,21.0,45.0,27.0,15.0,1.0,2.0,test
1204,POINT (37.82998 -0.335613),1,23.0,181.0,28.0,18.0,2.0,2.0,test
1205,POINT (37.2896832 -0.6675702),1,21.0,193.0,27.0,16.0,1.0,2.0,test
1206,POINT (37.52088 -0.51003),1,20.0,261.0,25.0,14.0,1.0,2.0,test
1207,POINT (37.5912438 -0.3977889),1,19.0,309.0,24.0,14.0,1.0,2.0,test
1208,POINT (37.83991685 -0.381526441),1,23.0,179.0,28.0,18.0,2.0,2.0,test
1209,POINT (34.172837 0.357263),1,22.0,96.0,28.0,16.0,1.0,2.0,test
1210,POINT (34.228482 0.381902),1,22.0,97.0,28.0,16.0,1.0,2.0,test
1211,POINT (35.2838259 -0.8754993),1,18.0,106.0,24.0,11.0,1.0,3.0,test
1212,POINT (34.869219 0.7908147),1,19.0,46.0,26.0,12.0,1.0,2.0,test
1213,POINT (37.0305143 -0.6272506),1,17.0,86.0,23.0,11.0,1.0,3.0,test
1214,POINT (36.12696009800357 0.963068140837066),0,23.516664505004883,46.75,31.07499885559082,15.958333015441895,1.8241667747497559,2.6666665077209473,test
1215,POINT (35.692550553810165 0.764330727225807),0,23.08333396911621,64.33333587646484,30.10832977294922,16.05000114440918,1.7399998903274536,2.608333110809326,test
1216,POINT (36.131844261227236 0.200941201918951),0,21.941667556762695,69.33333587646484,28.941667556762695,14.933334350585938,1.664166808128357,2.549999952316284,test
1217,POINT (35.705015359142635 0.797073096880199),0,22.799997329711914,65.5,29.783334732055664,15.799999237060547,1.7191667556762695,2.5249998569488525,test
1218,POINT (36.02399641279275 0.402748524815009),0,24.508333206176758,55.66666793823242,32.125,16.899999618530273,1.756666660308838,2.416666269302368,test
1219,POINT (35.6421643663204 0.904423682314921),0,22.700002670288086,64.58333587646484,29.524999618530273,15.866665840148926,1.7383332252502441,2.3999998569488525,test
1220,POINT (36.005958041355306 0.927442082798511),0,23.66666603088379,47.33333206176758,31.008333206176758,16.30000114440918,1.846666693687439,2.691666603088379,test
1221,POINT (36.01390966105449 0.403433888885009),0,24.524999618530273,55.58333206176758,32.11666488647461,16.941667556762695,1.752500057220459,2.3999998569488525,test
1222,POINT (35.71947703934247 0.435732808110723),0,20.549999237060547,90.0,27.066665649414062,14.0166654586792,1.5283331871032715,2.433333158493042,test
1223,POINT (36.18591473179668 1.008953748220279),0,23.73333168029785,46.16666793823242,31.45833396911621,16.049999237060547,1.835833191871643,2.616666793823242,test
1224,POINT (36.056764126216926 1.057044746705542),0,24.23333168029785,45.16666793823242,32.17499923706055,16.275001525878906,1.870833396911621,2.4083330631256104,test
1225,POINT (35.62206916252285 0.580169550177061),0,23.55000114440918,68.91666412353516,30.591665267944336,16.48333168029785,1.7549999952316284,2.366666555404663,test
1226,POINT (35.84248524077543 0.845901310843543),0,20.55000114440918,76.66666412353516,27.024999618530273,14.058333396911621,1.5533334016799927,2.4750001430511475,test
1227,POINT (36.2422693439848 0.932857284430007),0,21.475000381469727,57.16666793823242,28.67500114440918,14.283332824707031,1.6633332967758179,2.433333158493042,test
1228,POINT (36.01814945141779 0.069920238766809),0,19.54166603088379,79.08333587646484,26.875,12.216667175292969,1.5008331537246704,2.2749998569488525,test
1229,POINT (35.78718027659053 0.547346825029157),0,18.366666793823242,108.41666412353516,24.433334350585938,12.241665840148926,1.3358334302902222,2.3583333492279053,test
1230,POINT (35.63190327925853 0.909836850493211),0,22.94999885559082,62.41666793823242,29.733335494995117,16.174999237060547,1.791666865348816,2.2750000953674316,test
1231,POINT (36.15771496412144 1.111205799566282),0,23.44999885559082,43.83333206176758,30.975000381469727,15.916666984558105,1.8274998664855957,2.6999998092651367,test
1232,POINT (35.85627945595376 1.526318439947743),0,22.23333168029785,50.41666793823242,28.583335876464844,15.84166431427002,1.6966667175292969,2.075000286102295,test
1233,POINT (35.5232559800587 -0.539403891374596),0,14.866665840148926,120.58333587646484,20.79166603088379,8.949999809265137,1.2416666746139526,2.3333334922790527,test
1234,POINT (35.261708074638356 -1.007516980995243),0,18.625001907348633,89.75,25.024999618530273,12.233333587646484,1.4824999570846558,2.424999952316284,test
1235,POINT (35.39737278947021 -0.903125430814537),0,17.766666412353516,89.25,24.266664505004883,11.283332824707031,1.415000081062317,2.4083333015441895,test
1236,POINT (35.20828522733012 -0.688922149679163),0,17.841665267944336,117.25,24.04166603088379,11.608333587646484,1.4299999475479126,2.3916666507720947,test
1237,POINT (35.17237764591147 -0.811205156768249),0,18.225000381469727,108.75,24.55000114440918,11.90000057220459,1.4616667032241821,2.4083333015441895,test
1238,POINT (35.044530918064076 -0.878621450961064),0,18.07499885559082,125.66666412353516,24.191667556762695,11.941666603088379,1.444166660308838,2.508333444595337,test
1239,POINT (35.32627183147485 -0.757752511502872),0,17.07499885559082,110.58333587646484,23.34166717529297,10.833333015441895,1.368333339691162,2.4499995708465576,test
1240,POINT (35.32052661079467 -0.968646096617642),0,18.433332443237305,86.75,24.90833282470703,11.950000762939453,1.4641666412353516,2.3999998569488525,test
1241,POINT (35.3562067647959 -0.707929389622976),0,16.941667556762695,115.25,23.23333168029785,10.658332824707031,1.3641666173934937,2.3416664600372314,test
1242,POINT (35.15490961789637 -0.716413707939305),0,18.32499885559082,114.16666412353516,24.624998092651367,12.074999809265137,1.4758334159851074,2.375000238418579,test
1243,POINT (35.19359365196488 -0.986600673033336),0,18.466665267944336,96.25,24.808334350585938,12.116665840148926,1.471666693687439,2.4166667461395264,test
1244,POINT (35.37701922969262 -0.613922421005),0,16.416667938232422,126.25,22.58333396911621,10.241667747497559,1.3216665983200073,2.3916666507720947,test
1245,POINT (35.23335510211036 -0.671406690423201),0,17.649999618530273,118.75,23.850000381469727,11.458333015441895,1.4141665697097778,2.4416663646698,test
1246,POINT (35.15100424293647 -0.893380484493839),0,18.233333587646484,106.41666412353516,24.391664505004883,12.049999237060547,1.46999990940094,2.4083333015441895,test
1247,POINT (35.37300488189254 -0.619530959643694),0,16.475000381469727,124.58333587646484,22.674997329711914,10.250000953674316,1.3224998712539673,2.5249998569488525,test
1248,POINT (35.33045313540725 -0.840470726259793),0,17.633333206176758,100.66666412353516,23.975000381469727,11.308333396911621,1.4116665124893188,2.450000047683716,test
1249,POINT (35.209813850508716 -0.790385784886385),0,18.200000762939453,106.66666412353516,24.5333309173584,11.858333587646484,1.4608334302902222,2.4583332538604736,test
1250,POINT (35.06071065367928 -0.65659594868564),0,18.258333206176758,123.75,24.26666831970215,12.22499942779541,1.477500081062317,2.433333396911621,test
1251,POINT (35.15591304602204 -0.691499796183341),0,18.141666412353516,117.5,24.34166717529297,11.941665649414062,1.4566668272018433,2.4166667461395264,test
1252,POINT (35.29789226209715 -0.946253828127932),0,18.34166717529297,90.41666412353516,24.78333282470703,11.925000190734863,1.4583333730697632,2.3999998569488525,test
1253,POINT (35.40274975578295 -0.831735495893321),0,17.0,98.33333587646484,23.375,10.608333587646484,1.372499942779541,2.4499998092651367,test
1254,POINT (35.22071468861604 -0.872790341328148),0,17.95833396911621,105.41666412353516,24.2166690826416,11.708333015441895,1.4391666650772095,2.4499998092651367,test
1255,POINT (35.35366934706267 -0.751367408335351),0,17.125,109.41666412353516,23.41666603088379,10.816666603088379,1.375,2.3583333492279053,test
1256,POINT (34.58895822207729 0.429540854806032),0,21.691665649414062,140.3333282470703,27.91666603088379,15.458334922790527,1.7908331155776978,2.383333444595337,test
1257,POINT (34.643998331004504 0.619580584408052),0,20.616666793823242,135.6666717529297,26.883333206176758,14.366665840148926,1.7024999856948853,2.258333206176758,test
1258,POINT (34.47708907513049 0.530955871425019),0,21.45833396911621,136.0833282470703,27.54166603088379,15.374999046325684,1.782500147819519,2.2749998569488525,test
1259,POINT (34.483751544734346 0.540646314926029),0,21.45833396911621,135.1666717529297,27.558332443237305,15.34999942779541,1.7800002098083496,2.2749998569488525,test
1260,POINT (34.90184734435814 0.723205119852279),0,19.174999237060547,112.41666412353516,25.600004196166992,12.783332824707031,1.56416654586792,2.075000047683716,test
1261,POINT (34.9408595293627 0.833604464490036),0,18.799999237060547,102.83333587646484,25.30000114440918,12.283332824707031,1.53166663646698,2.0916669368743896,test
1262,POINT (34.801927288039025 0.756744025984587),0,19.54166603088379,119.25,25.91666603088379,13.149998664855957,1.602500081062317,2.0916664600372314,test
1263,POINT (34.74379218233528 0.879691268659792),0,17.133333206176758,112.33333587646484,23.08333396911621,11.183334350585938,1.430833339691162,2.2333333492279053,test
1264,POINT (34.903945097424725 0.712910088935615),0,19.349998474121094,114.08333587646484,25.758331298828125,12.958333015441895,1.5766667127609253,2.066666603088379,test
1265,POINT (34.67934239810518 0.572107744184837),0,20.82499885559082,139.3333282470703,27.116668701171875,14.550000190734863,1.7199997901916504,2.3416666984558105,test
1266,POINT (34.627173961988596 0.811457311793791),0,19.491666793823242,134.0833282470703,25.79166603088379,13.191668510437012,1.6108335256576538,2.450000047683716,test
1267,POINT (34.58918834941635 0.777783299936957),0,19.350000381469727,134.25,25.54166603088379,13.183334350585938,1.596666693687439,2.3916664123535156,test
1268,POINT (34.62482955254715 0.864361147159924),0,16.683334350585938,130.0833282470703,22.391664505004883,10.958333015441895,1.3891668319702148,2.0999999046325684,test
