,geometry,class,tavg,prec,tmax,tmin,vapr,wind
1104,POINT (40.46461197316384 3.516904337327926),0,25.400002,25.666666,30.983335,19.816668,1.9458333,2.7
1105,POINT (39.89867334416854 2.870117332761871),0,25.483332,28.333334,30.641668,20.3,1.945,2.625
1106,POINT (38.20085745718265 0.929756319063705),0,24.941668,32.333332,30.658333,19.208334,1.9616666,3.1166666
1107,POINT (37.06898019919205 -1.495694948059003),0,19.458334,48.083332,25.458334,13.458335,1.5433334,2.95
1108,POINT (36.74558669690902 4.001994590752467),0,26.716665,25.083334,33.0,20.441666,1.9608334,2.1333334
1109,POINT (35.53286106334767 1.333998196917489),0,15.283333,88.666664,20.975,9.566666,1.27,2.2749999
1110,POINT (34.481832180927825 0.687211192351434),0,21.433334,127.083336,27.583334,15.275001,1.7766668,2.2416666
1111,POINT (36.01795131677221 -1.57654332362976),0,21.816666,54.166668,27.758337,15.858334,1.5375003,2.8
1112,POINT (38.60509933503643 0.52551444120992),0,25.550001,33.666668,31.233332,19.875,2.0425,2.2583334
1113,POINT (34.96692243435237 2.304178703766572),0,19.425,70.583336,25.341667,13.516665,1.5149999,2.2916667
1114,POINT (36.74558669690902 3.597752712898683),0,27.125002,19.166666,33.225002,20.991667,1.9583334,2.1000001
1115,POINT (40.949702226588386 0.848907943492947),0,28.675001,32.333332,34.4,22.958334,2.3291667,2.7916663
1116,POINT (35.20946756106464 2.223330328195815),0,21.45833,50.666668,27.241667,15.674999,1.6399999,2.216667
1117,POINT (40.62630872430535 3.031814083903384),0,26.5,26.25,31.974998,21.025002,2.0291665,2.8166666
1118,POINT (36.34134481905524 -0.202120938926893),0,12.916667,88.833336,19.475,6.375,1.1483333,2.0916667
1119,POINT (36.826435072479775 -1.495694948059003),0,19.708332,59.416668,25.858335,13.541667,1.4958334,2.925
1120,POINT (36.179648067913725 0.444666065639163),0,21.266665,70.166664,28.383333,14.158333,1.5858332,2.7749999
1121,POINT (36.907283448050535 0.444666065639163),0,18.808334,72.166664,26.225,11.358334,1.4983335,2.3083334
1122,POINT (40.141218470880816 1.495694948059003),0,28.449997,27.666666,33.833332,23.108332,2.1833334,2.7750003
1123,POINT (34.80522568321086 -1.33399819691749),0,18.7,116.416664,24.541666,12.866666,1.5158333,2.3833334
1124,POINT (39.73697659302703 -2.465875454908087),0,26.050001,60.833332,30.233335,21.875,2.3883333,2.6416667
1125,POINT (37.87746395489962 -2.708420581620357),0,19.7,78.583336,25.033333,14.383334,1.7008333,3.0249999
1126,POINT (38.8476444617487 -1.980785201483545),0,25.775,54.0,30.566666,20.991667,2.200833,2.5583334
1127,POINT (40.949702226588386 3.759449464040197),0,26.391665,23.25,32.216667,20.550003,1.9941667,2.4833333
1128,POINT (38.2817058327534 -0.929756319063705),0,22.433332,63.916668,27.641665,17.216665,1.9166666,2.7833335
1129,POINT (39.81782496859778 -0.848907943492948),0,28.066666,34.583332,33.016666,23.125,2.3766668,2.4333334
1130,POINT (35.77540619005994 -1.091453070205219),0,17.016668,66.0,23.908333,10.125,1.3783334,2.4750001
1131,POINT (34.88607405878161 -0.121272563356135),0,22.875002,103.416664,29.266668,16.466665,1.8083334,2.3583333
1132,POINT (40.22206684645157 0.52551444120992),0,28.191666,28.583334,33.566666,22.824999,2.2483332,2.7249997
1133,POINT (40.46461197316384 2.6275722060496),0,26.733332,27.583334,32.283333,21.199999,2.0441666,2.75
1134,POINT (35.290315936635395 -0.848907943492948),0,17.891666,100.666664,24.208336,11.558333,1.4283334,2.45
1135,POINT (36.34134481905524 -0.52551444120992),0,16.775002,52.25,24.508333,8.999999,1.3424999,2.4416666
1136,POINT (37.55407045261659 -0.768059567922191),0,21.883333,67.5,27.933332,15.833332,1.7533334,2.9916668
1137,POINT (35.85625456563069 1.414846572488246),0,21.525,58.666668,27.758333,15.283333,1.6675,2.3416667
1138,POINT (38.8476444617487 -1.33399819691749),0,25.883331,54.416668,30.608332,21.183332,2.18,2.55
1139,POINT (40.30291522202233 2.385027079337329),0,26.166666,29.666666,31.383331,20.991667,2.0075,2.6916668
1140,POINT (34.80522568321086 0.040424187785378),0,20.358334,147.91667,26.324999,14.400001,1.6491667,2.4166665
1141,POINT (36.58388994576751 1.253149821346732),0,15.191666,60.583332,21.4,8.941667,1.3108333,2.1833336
1142,POINT (34.643528932069344 -1.091453070205219),0,20.291664,122.25,26.150002,14.425,1.6591667,2.4750001
1143,POINT (40.22206684645157 1.010604694634461),0,28.358332,27.083334,33.774998,22.958334,2.2250001,2.7583332
1144,POINT (35.290315936635395 -0.768059567922191),0,17.608332,105.75,23.908335,11.325,1.4091665,2.3916667
1145,POINT (40.22206684645157 -1.738240074771274),0,27.366667,48.916668,31.716667,23.025,2.5024998,2.65
1146,POINT (39.332734715173245 -0.363817690068406),0,27.4,30.916666,32.61667,22.158335,2.2133334,2.4083335
1147,POINT (39.413583090744 2.6275722060496),0,26.391665,27.083334,31.925001,20.85,2.015,2.6250002
1148,POINT (36.34134481905524 -0.121272563356135),0,13.391666,91.083336,20.183334,6.608333,1.1766667,2.2666667
1149,POINT (39.49443146631476 0.929756319063705),0,28.183334,24.75,33.866665,22.483332,2.1833332,2.375
1150,POINT (34.643528932069344 1.010604694634461),0,12.383332,119.833336,17.716667,7.066666,1.1133333,1.7500004
1151,POINT (39.65612821745627 1.980785201483545),0,27.674997,26.916666,33.35,22.0,2.0991666,2.6916668
1152,POINT (36.58388994576751 -1.33399819691749),0,19.716665,68.416664,25.974998,13.5,1.4408332,2.8416665
1153,POINT (40.62630872430535 0.687211192351434),0,28.841667,29.5,34.616665,23.025,2.3158336,2.7833335
1154,POINT (36.098799692342965 -0.848907943492948),0,11.783334,100.083336,17.783335,5.7916665,1.0866667,2.0416667
1155,POINT (35.61370943891843 -0.040424187785379),0,14.158333,99.5,20.158333,8.166667,1.1850001,2.3333335
1156,POINT (36.826435072479775 1.899936825912787),0,21.025,37.666668,27.550001,14.508332,1.6283332,2.0416667
1157,POINT (36.26049644348448 -2.223330328195816),0,24.216667,30.75,30.066668,18.358334,1.8316666,2.791667
1158,POINT (34.481832180927825 0.282969314497649),0,21.749998,150.66667,27.891665,15.658334,1.8058332,2.4666667
1159,POINT (39.81782496859778 -3.274359210615655),0,24.933334,77.0,28.999998,20.9,2.4741666,2.9666665
1160,POINT (37.79661557932886 -2.950965708332628),0,22.341667,58.5,28.424997,16.233334,1.8708333,3.0333335
1161,POINT (37.47322207704583 -1.414846572488247),0,20.783333,59.666668,26.358335,15.216667,1.6791667,2.9083335
1162,POINT (39.65612821745627 -2.465875454908087),0,26.316668,58.333332,30.783333,21.85,2.3825,2.5916667
1163,POINT (40.868853851017626 2.465875454908086),0,27.141665,29.333334,32.616665,21.666666,2.1033332,2.9000003
1164,POINT (38.2817058327534 -3.355207586186413),0,19.466665,86.833336,24.625,14.308334,1.7183332,2.7666667
1165,POINT (39.332734715173245 -4.24453971746474),0,24.908333,90.166664,29.341667,20.449999,2.4558332,2.6
1166,POINT (40.22206684645157 -1.819088450342031),0,27.33333,51.666668,31.475,23.183334,2.508333,2.6916666
1167,POINT (35.93710294120145 1.57654332362976),0,23.808334,39.916668,30.316668,17.291666,1.8316666,2.1166668
1168,POINT (35.12861918549388 1.980785201483545),0,18.158333,84.083336,23.858332,12.416667,1.3966666,2.2
1169,POINT (40.868853851017626 1.738240074771274),0,28.116669,31.333334,33.783333,22.483332,2.2158332,2.8583336
1170,POINT (37.715767203758105 0.202120938926892),0,20.983332,101.75,27.258333,14.691666,1.6475,2.7916667
1171,POINT (39.89867334416854 -1.495694948059003),0,27.441666,38.5,32.075,22.783333,2.4424999,2.3916667
1172,POINT (37.95831233047038 0.202120938926892),0,19.958332,174.66667,25.116667,14.791667,1.6274999,2.6583333
1173,POINT (35.290315936635395 -0.848907943492948),0,17.891666,100.666664,24.208336,11.558333,1.4283334,2.45
1174,POINT (35.371164312206155 0.202120938926892),0,15.799999,104.25,21.841665,9.725,1.2574998,2.3166668
1175,POINT (36.01795131677221 -1.091453070205219),0,17.200003,62.416668,23.891665,10.541667,1.3641666,2.7250001
1176,POINT (34.88607405878161 0.929756319063705),0,18.633333,101.916664,25.258331,12.024999,1.5233334,2.0083334
1177,POINT (40.54546034873459 2.789268957191114),0,26.741667,26.75,32.475002,21.008333,2.0525,2.7749999
1178,POINT (34.88607405878161 1.172301445775975),0,18.599998,87.666664,25.366667,11.866668,1.5058331,2.0333335
1179,POINT (40.788005475446866 -2.142481952625059),0,27.241667,89.166664,30.666664,23.808334,2.6816666,3.425
1180,POINT (41.03055060215914 -1.253149821346732),0,27.216667,47.166668,31.116669,23.291666,2.5383332,2.8916664
1181,POINT (40.141218470880816 -2.708420581620357),0,26.5,73.166664,30.449999,22.566666,2.614167,3.8166664
1182,POINT (40.060370095310056 1.091453070205218),0,28.366663,27.0,33.766666,22.958334,2.2025,2.6999998
1183,POINT (39.81782496859778 -3.840297839610955),0,26.108335,84.75,30.01667,22.199999,2.6316667,3.8583333
1184,POINT (36.58388994576751 3.921146215181711),0,26.883333,23.916666,33.091667,20.675001,1.9433335,2.1
1185,POINT (40.62630872430535 1.091453070205218),0,28.508333,28.666666,33.9,23.141668,2.2683334,2.8
1186,POINT (34.80522568321086 -1.010604694634462),0,18.408333,136.75,24.233332,12.55,1.4716667,2.3500001
1187,POINT (35.04777080992313 4.082842966323224),0,27.916666,32.75,35.358334,20.441666,2.1025002,2.1
1188,POINT (39.49443146631476 -0.606362816780678),0,27.708334,32.75,32.658337,22.750002,2.2699997,2.5083332
1189,POINT (37.79661557932886 -3.031814083903384),0,22.049997,60.333332,27.891668,16.208334,1.8591667,2.925
1190,POINT (39.413583090744 -4.001994590752469),0,25.058332,72.666664,29.51667,20.608335,2.4808333,3.1833332
1191,POINT (37.634918828187345 1.57654332362976),0,24.758331,32.0,30.766665,18.741669,1.9083333,2.3833334
1192,POINT (37.95831233047038 2.385027079337329),0,22.541666,30.5,27.749998,17.324999,1.7333332,2.7833335
1193,POINT (34.80522568321086 0.848907943492947),0,19.216667,113.583336,25.724998,12.708333,1.5841666,2.1333334
1194,POINT (35.77540619005994 -0.28296931449765),0,14.750001,92.583336,21.316668,8.191667,1.2058333,2.3416667
1195,POINT (37.23067695033356 2.465875454908086),0,26.275002,20.833334,32.274998,20.291666,1.9741665,2.2749999
1196,POINT (39.89867334416854 3.112662459474142),0,25.691666,28.083334,31.058334,20.341665,1.9508333,2.7249997
1197,POINT (37.715767203758105 -0.606362816780678),0,19.9,92.583336,25.041666,14.783333,1.6691667,2.6999998
1198,POINT (39.332734715173245 -4.082842966323225),0,24.724998,68.75,29.199999,20.225,2.4374998,3.1083333
1199,POINT (34.7243773076401 4.487084844177009),0,27.233335,43.833332,34.508335,19.949999,2.1374998,2.1
1200,POINT (38.8476444617487 -0.202120938926893),0,26.25,30.166666,31.366669,21.1,2.1508334,2.3333333
1201,POINT (40.38376359759308 2.304178703766572),0,26.666666,28.666666,31.924997,21.425001,2.0508335,2.7
1202,POINT (34.80522568321086 0.202120938926892),0,20.133333,157.25,26.208334,14.041667,1.6433333,2.3
1203,POINT (38.03916070604113 1.899936825912787),0,26.34167,29.166666,32.416668,20.275,2.025,2.375
1204,POINT (40.54546034873459 -1.010604694634462),0,27.449999,37.25,31.675001,23.224998,2.4583335,2.675
1205,POINT (37.87746395489962 2.142481952625058),0,23.041666,33.666668,28.283333,17.791666,1.7975,2.2833333
1206,POINT (38.76679608617795 -3.921146215181711),0,23.941668,57.25,29.033333,18.841667,2.1933334,2.8083334
1207,POINT (37.634918828187345 1.738240074771274),0,25.633333,28.916666,31.949997,19.341665,1.9675001,2.3583333
1208,POINT (35.93710294120145 -0.202120938926893),0,17.133333,75.333336,24.516665,9.783334,1.355,2.1333332
1209,POINT (35.69455781448918 0.687211192351434),0,23.008337,66.416664,30.016665,16.025,1.7191668,2.45
1210,POINT (39.89867334416854 3.840297839610954),0,24.466665,28.5,29.766668,19.133333,1.8775,2.6666665
1211,POINT (37.31152532590432 -1.414846572488247),0,19.5,61.833332,24.916666,14.066667,1.5816666,2.7666664
1212,POINT (36.58388994576751 -1.091453070205219),0,15.316666,96.583336,21.508333,9.133334,1.2775,2.6000001
1213,POINT (39.81782496859778 -3.355207586186413),0,24.541664,75.75,28.375,20.741667,2.4483333,3.2499998
1214,POINT (37.95831233047038 -2.546723830478843),0,22.300001,52.333332,27.908335,16.675001,1.8691665,2.7583334
1215,POINT (35.04777080992313 0.282969314497649),0,17.983335,130.58333,24.125,11.833333,1.4433333,2.466667
1216,POINT (38.8476444617487 2.789268957191114),0,26.025,27.833334,30.875,21.158335,1.9958333,2.4833333
1217,POINT (38.92849283731946 1.57654332362976),0,27.4,24.833334,32.966667,21.825003,2.1125,2.2416668
1218,POINT (40.141218470880816 3.921146215181711),0,24.233332,27.333334,29.333334,19.083334,1.8683332,2.6
1219,POINT (37.39237370147508 -2.708420581620357),0,21.808334,60.5,28.391665,15.2,1.7816668,2.95
1220,POINT (35.53286106334767 0.363817690068406),0,14.358333,112.416664,20.208334,8.500001,1.1824999,2.0666668
1221,POINT (34.96692243435237 -0.363817690068406),0,20.21667,131.58333,26.466667,13.974998,1.5933332,2.5
1222,POINT (36.34134481905524 -1.172301445775975),0,17.249998,69.5,23.558332,10.966667,1.32,2.7249997
1223,POINT (37.47322207704583 -0.202120938926893),0,13.641666,127.333336,18.975,8.325,1.2666668,2.5
1224,POINT (38.60509933503643 1.414846572488246),0,27.1,27.0,33.116665,21.091665,2.0983334,2.1583335
1225,POINT (35.77540619005994 -0.202120938926893),0,16.1,87.916664,22.483335,9.716666,1.285,2.4416666
1226,POINT (39.413583090744 -1.657391699200518),0,26.691668,46.583332,31.408333,22.0,2.3225,2.4333334
1227,POINT (40.30291522202233 2.708420581620357),0,26.241669,28.0,31.566671,20.95,2.0016668,2.666667
1228,POINT (35.290315936635395 -0.606362816780678),0,17.466667,123.75,23.691666,11.258334,1.4008332,2.3916667
1229,POINT (35.77540619005994 -0.202120938926893),0,16.1,87.916664,22.483335,9.716666,1.285,2.4416666
1230,POINT (39.65612821745627 -2.465875454908087),0,26.316668,58.333332,30.783333,21.85,2.3825,2.5916667
1231,POINT (38.76679608617795 -1.819088450342031),0,25.641665,53.916668,30.358332,20.941668,2.1775,2.5666666
1232,POINT (39.89867334416854 -2.465875454908087),0,26.174997,64.083336,30.125,22.200003,2.4441664,2.6999998
1233,POINT (35.04777080992313 3.355207586186412),0,27.575003,28.833334,34.508335,20.641668,1.9899999,2.4083333
1234,POINT (37.715767203758105 1.091453070205218),0,24.166666,34.916668,30.241667,18.075,1.8841667,2.6333332
1235,POINT (38.443402583894915 0.52551444120992),0,24.924997,35.833332,30.566666,19.308334,1.9975001,2.7083333
1236,POINT (36.01795131677221 -1.899936825912788),0,22.341667,41.333332,27.608335,17.108335,1.7025,3.0666666
1237,POINT (34.40098380535707 0.040424187785378),0,21.449999,149.91667,27.358332,15.533333,1.7725,2.5416667
1238,POINT (38.36255420832416 1.899936825912787),0,26.783335,27.166666,32.741665,20.833334,2.0575001,2.2583332
1239,POINT (39.171037964031726 0.52551444120992),0,26.983335,26.5,32.483337,21.483335,2.1475,2.3
1240,POINT (40.788005475446866 3.436055961757169),0,25.183332,26.166666,30.583336,19.816666,1.9241666,2.5416667
1241,POINT (35.290315936635395 0.202120938926892),0,17.133333,106.166664,23.450003,10.8166685,1.3433334,2.408333
1242,POINT (35.93710294120145 1.010604694634461),0,22.583334,49.416668,29.28333,15.916667,1.7808332,2.6666665
1243,POINT (37.39237370147508 -2.223330328195816),0,21.174997,55.25,26.666666,15.691667,1.7375001,3.0333335
1244,POINT (37.14982857476281 -1.091453070205219),0,20.133333,67.666664,26.158333,14.108334,1.5849999,2.9916668
1245,POINT (34.643528932069344 0.121272563356135),0,20.775,155.16667,26.800001,14.749999,1.6858335,2.5166667
1246,POINT (36.826435072479775 -1.091453070205219),0,18.408335,96.916664,24.258333,12.583333,1.465,2.8166666
1247,POINT (36.826435072479775 -1.657391699200518),0,19.633333,51.166668,25.891665,13.375,1.5099999,2.95
1248,POINT (40.46461197316384 3.031814083903384),0,26.425003,26.083334,32.199997,20.666666,2.0175002,2.7666667
1249,POINT (40.141218470880816 -0.28296931449765),0,28.291664,27.916666,33.225002,23.366667,2.3391669,2.591667
1250,POINT (35.371164312206155 0.52551444120992),0,16.699999,87.666664,23.008333,10.35,1.3083333,2.1000001
1251,POINT (35.53286106334767 1.172301445775975),0,10.841667,103.083336,16.341667,5.333333,1.0116667,1.5583335
1252,POINT (40.141218470880816 1.333998196917489),0,28.433332,27.166666,33.75,23.075003,2.1941667,2.7
1253,POINT (40.060370095310056 0.040424187785378),0,28.308332,27.0,33.499996,23.099998,2.2916667,2.575
1254,POINT (40.141218470880816 3.840297839610954),0,24.641665,26.333334,29.775002,19.5,1.8991667,2.6333332
1255,POINT (39.73697659302703 -3.516904337327926),0,25.275002,83.5,29.341667,21.208334,2.5058334,3.041667
1256,POINT (36.907283448050535 0.363817690068406),0,18.199999,65.833336,25.51667,10.849999,1.4675001,2.3166668
1257,POINT (39.332734715173245 -0.848907943492948),0,27.283333,37.916668,32.358334,22.208334,2.2658331,2.45
1258,POINT (37.39237370147508 -0.52551444120992),0,19.5,99.833336,25.233332,13.758334,1.6208333,2.8333333
1259,POINT (34.40098380535707 -0.848907943492948),0,21.708334,110.833336,27.6,15.816666,1.8041667,2.4166667
1260,POINT (39.979521719739296 -1.738240074771274),0,27.366667,45.916668,31.741661,22.983332,2.466667,2.4416668
1261,POINT (34.562680556498584 -0.52551444120992),0,22.141668,98.166664,28.199997,16.075003,1.8158334,2.4833333
1262,POINT (36.988131823621295 0.202120938926892),0,17.225,64.166664,24.425001,10.016666,1.4533334,2.3166668
1263,POINT (40.060370095310056 3.193510835044898),0,25.725,27.0,31.166666,20.324999,1.9658332,2.65
1264,POINT (34.88607405878161 1.414846572488246),0,21.15,92.083336,27.574999,14.733334,1.7208333,2.35
1265,POINT (39.89867334416854 -2.142481952625059),0,26.966667,55.833332,31.241667,22.708336,2.4608333,2.5500002
1266,POINT (35.61370943891843 -1.738240074771274),0,17.516666,69.666664,23.558332,11.483334,1.3683333,2.5833333
1267,POINT (37.715767203758105 -2.465875454908087),0,21.516665,56.75,27.358332,15.674999,1.7891666,3.1083336
1268,POINT (36.988131823621295 -0.121272563356135),0,16.608334,66.083336,23.758333,9.441668,1.4025,2.9250002
1269,POINT (35.85625456563069 -1.253149821346732),0,18.341667,63.166668,25.116667,11.583333,1.4050001,2.6249998
1270,POINT (37.715767203758105 1.333998196917489),0,24.5,32.583332,30.316666,18.725,1.9133333,2.55
1271,POINT (36.988131823621295 -0.28296931449765),0,16.466667,75.916664,23.166666,9.775001,1.3874999,2.2583332
1272,POINT (37.06898019919205 -1.495694948059003),0,19.458334,48.083332,25.458334,13.458335,1.5433334,2.95
1273,POINT (35.69455781448918 4.567933219747766),0,28.400002,40.916668,35.583332,21.216667,2.1591666,2.075
1274,POINT (38.76679608617795 1.333998196917489),0,27.283335,26.333334,33.26667,21.300001,2.115,2.1833334
1275,POINT (41.1113989777299 -1.899936825912788),0,26.966665,75.916664,30.199999,23.733332,2.7250001,3.7250001
1276,POINT (34.643528932069344 4.163691341893982),0,27.375,40.583332,34.875004,19.875002,2.1025002,1.9749999
1277,POINT (39.09018958846097 3.112662459474142),0,25.383333,31.583334,30.125,20.641665,1.9499999,2.5666666
1278,POINT (37.87746395489962 2.223330328195815),0,21.775,35.583332,26.724998,16.833334,1.7133332,2.7583334
1279,POINT (35.61370943891843 -0.363817690068406),0,14.025001,112.166664,20.416666,7.641667,1.1608332,2.375
1280,POINT (36.74558669690902 -0.28296931449765),0,13.474999,93.666664,19.783335,7.191667,1.1991667,2.15
1281,POINT (40.46461197316384 3.597752712898683),0,25.0,25.75,30.375002,19.65833,1.9233333,2.641667
1282,POINT (37.47322207704583 -0.444666065639163),0,17.983334,135.0,23.499998,12.441667,1.5383334,2.6666667
1283,POINT (36.907283448050535 -0.929756319063705),0,17.966665,120.083336,23.775002,12.133332,1.4525,2.783333
1284,POINT (34.40098380535707 0.121272563356135),0,21.866667,147.5,27.800003,15.891666,1.8141665,2.5416667
1285,POINT (39.57527984188552 -0.363817690068406),0,28.525,26.5,33.575,23.433334,2.3083334,2.5083332
1286,POINT (37.39237370147508 1.010604694634461),0,22.541666,45.916668,28.591667,16.46667,1.7925001,2.5833335
1287,POINT (38.524250959465675 2.385027079337329),0,26.449999,25.25,31.6,21.300001,2.0308332,2.3666666
1288,POINT (34.481832180927825 -1.091453070205219),0,21.116667,114.833336,26.966665,15.291665,1.7383332,2.4416668
1289,POINT (39.89867334416854 -2.142481952625059),0,26.966667,55.833332,31.241667,22.708336,2.4608333,2.5500002
1290,POINT (37.23067695033356 -1.819088450342031),0,18.616667,49.916668,24.108332,13.091668,1.5508332,2.95
1291,POINT (37.06898019919205 -0.121272563356135),0,15.616666,75.666664,22.308334,8.916666,1.3575001,2.7
1292,POINT (34.40098380535707 0.444666065639163),0,22.050003,144.33333,28.116669,15.966666,1.8483335,2.3500001
1293,POINT (35.61370943891843 -1.172301445775975),0,17.625,71.0,24.458334,10.816667,1.3966666,2.3583333
1294,POINT (40.62630872430535 -1.414846572488247),0,27.433332,45.583332,31.541664,23.316666,2.5416667,2.8499997
1295,POINT (36.826435072479775 0.282969314497649),0,17.300001,59.416668,24.816668,9.791667,1.4241667,2.4166667
1296,POINT (37.23067695033356 -1.091453070205219),0,20.091667,68.833336,25.825003,14.366668,1.6066667,2.8916667
1297,POINT (40.060370095310056 -2.708420581620357),0,26.000002,77.75,29.725,22.275,2.5533335,3.25
1298,POINT (37.06898019919205 1.010604694634461),0,20.8,65.083336,27.591667,14.000001,1.6383333,2.55
1299,POINT (38.20085745718265 1.010604694634461),0,25.250002,30.833334,31.041666,19.466665,1.9775001,3.05
1300,POINT (39.979521719739296 3.355207586186412),0,25.250002,28.333334,30.558332,19.941668,1.9216666,2.708333
1301,POINT (40.788005475446866 4.163691341893982),0,25.308329,23.916666,30.783333,19.841665,1.9433335,2.5
1302,POINT (39.251886339602486 1.495694948059003),0,27.500002,25.833334,32.99167,21.983335,2.1058333,2.4666667
1303,POINT (40.46461197316384 -0.040424187785379),0,28.316666,29.0,33.4,23.233335,2.3483331,2.7333333
1304,POINT (38.12000908161189 -3.67860108846944),0,22.808334,52.333332,28.416664,17.199999,1.9741665,3.1416664
1305,POINT (38.03916070604113 2.789268957191114),0,26.208334,21.666666,31.441666,21.0,1.985,2.5500002
1306,POINT (38.60509933503643 2.223330328195815),0,26.775,26.166666,32.55833,20.966667,2.0500002,2.4166667
1307,POINT (40.868853851017626 2.950965708332628),0,27.066666,26.083334,32.783337,21.366667,2.0733333,2.8666668
1308,POINT (38.12000908161189 1.414846572488246),0,25.108335,30.583334,30.808334,19.391668,1.945,3.0083332
1309,POINT (36.179648067913725 1.172301445775975),0,20.866667,54.75,28.25,13.466667,1.5975,2.4333334
1310,POINT (36.098799692342965 -2.061633577054302),0,25.058334,28.75,30.9,19.216665,1.9175001,2.7916667
1311,POINT (38.12000908161189 -0.444666065639163),0,23.074999,49.416668,28.574999,17.566668,1.9499999,2.6583333
1312,POINT (39.09018958846097 -3.67860108846944),0,24.074999,58.916668,28.775002,19.35,2.2466667,2.7666667
1313,POINT (40.62630872430535 0.606362816780677),0,28.841667,30.25,34.6,23.083334,2.3258333,2.7583332
1314,POINT (36.826435072479775 2.061633577054301),0,16.775,52.416668,22.116667,11.441667,1.3725,2.2500002
1315,POINT (38.76679608617795 -2.708420581620357),0,25.1,72.916664,29.991667,20.216665,2.1766667,2.591667
1316,POINT (38.2817058327534 -0.444666065639163),0,22.608332,45.75,28.15,17.074999,1.9166666,2.4583333
1317,POINT (35.04777080992313 4.325388093035495),0,27.700003,37.75,35.0,20.408335,2.1266668,2.0749998
1318,POINT (37.715767203758105 0.444666065639163),0,23.358332,54.0,29.849998,16.85,1.7733332,3.0916665
1319,POINT (40.54546034873459 2.546723830478843),0,27.050003,27.25,32.55,21.54167,2.0791667,2.8333333
1320,POINT (41.03055060215914 -1.657391699200518),0,26.958334,61.333332,30.400002,23.533335,2.6533334,3.2583334
1321,POINT (37.14982857476281 0.444666065639163),0,18.016666,63.75,24.550001,11.508334,1.4491667,2.3416665
1322,POINT (36.50304157019675 -0.040424187785379),0,14.4749975,74.416664,21.558334,7.375,1.2458334,2.1416667
1323,POINT (36.988131823621295 1.980785201483545),0,22.791666,31.083334,28.816668,16.725,1.754167,2.0666668
1324,POINT (36.42219319462599 -1.980785201483545),0,22.691666,38.916668,28.733332,16.675,1.715,2.9166667
1325,POINT (41.1113989777299 3.031814083903384),0,27.191668,26.166666,32.925,21.466667,2.0841668,2.7333333
1326,POINT (40.868853851017626 3.274359210615655),0,26.241667,25.583334,31.66667,20.808334,2.0025,2.7083333
1327,POINT (38.8476444617487 3.274359210615655),0,25.408335,33.25,30.358335,20.475,1.9458332,2.6000001
1328,POINT (34.40098380535707 0.444666065639163),0,22.050003,144.33333,28.116669,15.966666,1.8483335,2.3500001
1329,POINT (36.179648067913725 0.687211192351434),0,22.533333,56.083332,29.516665,15.583333,1.7249999,2.7666667
1330,POINT (36.01795131677221 0.121272563356135),0,20.308332,76.5,27.675001,12.933333,1.5324999,2.2999997
1331,POINT (37.715767203758105 2.304178703766572),0,24.941666,23.916666,30.533335,19.366665,1.89,2.5583332
1332,POINT (40.70715709987611 2.950965708332628),0,26.766668,26.333334,32.316666,21.258333,2.0525,2.7416668
1333,POINT (39.171037964031726 1.738240074771274),0,27.466667,26.5,33.249996,21.699999,2.0983334,2.5000002
1334,POINT (36.826435072479775 -0.768059567922191),0,14.791667,145.25,20.841667,8.750001,1.3125,2.5916665
1335,POINT (36.58388994576751 0.282969314497649),0,17.75,64.083336,25.566666,9.925,1.4083333,2.45
1336,POINT (35.12861918549388 3.436055961757169),0,28.025,28.583334,35.325,20.741667,2.01,2.2
1337,POINT (39.65612821745627 -4.001994590752469),0,26.308334,88.25,30.324999,22.274996,2.6525,3.741666
1338,POINT (35.371164312206155 1.819088450342031),0,22.991669,48.0,29.041666,16.96667,1.8091666,2.3583333
1339,POINT (36.26049644348448 0.202120938926892),0,15.466666,70.666664,22.199997,8.716666,1.2624999,2.45
1340,POINT (34.88607405878161 1.091453070205218),0,18.5,89.0,25.308332,11.683333,1.5066665,2.025
1341,POINT (38.76679608617795 0.121272563356135),0,25.699999,31.416666,31.033333,20.391668,2.0933332,2.3000002
1342,POINT (34.7243773076401 0.687211192351434),0,20.449999,130.08333,26.741667,14.150001,1.6850001,2.1916666
1343,POINT (34.88607405878161 0.687211192351434),0,19.708334,121.75,26.108335,13.349999,1.6100001,2.2749999
1344,POINT (36.907283448050535 -0.687211192351434),0,16.258333,152.25,22.366669,10.15,1.3775,2.5
1345,POINT (35.93710294120145 1.495694948059003),0,21.708334,50.416668,28.03333,15.408334,1.6658334,2.0333335
1346,POINT (40.30291522202233 1.253149821346732),0,28.5,27.666666,33.908333,23.066666,2.2150002,2.7333336
1347,POINT (36.58388994576751 -1.414846572488247),0,20.575,66.5,26.66667,14.45,1.4775,2.8916667
1348,POINT (36.26049644348448 1.172301445775975),0,21.949999,51.75,29.824999,14.066667,1.6883332,2.2666667
1349,POINT (38.8476444617487 1.091453070205218),0,26.975,26.0,32.508335,21.441666,2.1266665,2.2333333
1350,POINT (40.788005475446866 0.444666065639163),0,28.65,30.75,34.091667,23.199999,2.3525,2.8249998
1351,POINT (40.30291522202233 2.223330328195815),0,26.558334,29.666666,31.808332,21.308332,2.0333335,2.6833334
1352,POINT (39.413583090744 -1.253149821346732),0,26.991667,40.916668,31.808334,22.175001,2.3141665,2.4583333
