,geometry,class,temperature_2m_min,temperature_2m,temperature_2m_max,total_precipitation_sum,surface_pressure,u_component_of_wind_10m,total_evaporation_sum,v_component_of_wind_10m,dewpoint_temperature_2m,volumetric_soil_water_layer_1,soil_temperature_level_1,split
668,POINT (36.02898067530804 3.108759583329939),0,296.9245678583781,303.10372316927925,308.61412217881946,0.02251605805662899,96115.3654425806,-4.090792081851802,-0.022183561193135876,1.0100198304835613,289.9292124881901,0.03803746097396325,307.1730376356279,train
669,POINT (39.0473860848742 -4.402711720220135),0,293.4165279600355,298.41759763394685,305.43763722313776,0.07774649640370702,98813.19080580307,-0.7851457343130855,-0.0729127856838103,1.4653677543737298,293.6181485101765,0.21644816116402646,300.7251720843211,train
670,POINT (40.59637460769814 3.990658042892085),0,292.0952740775214,298.3204983772646,305.47143353356256,0.04201274331277571,92318.14756077333,-0.4344255660603353,-0.03846058083258362,2.2274713797117953,287.5649219346892,0.20926260444019537,301.3486637385187,train
671,POINT (40.33634299640004 1.710164375221265),0,295.3561103608873,301.7194067275905,308.9096096886529,0.026816419297118605,98445.40335373794,-1.7756896954804684,-0.025953022970093623,3.0262416190447077,290.67956678063126,0.1467862916135559,304.647781714804,train
672,POINT (39.25901417264389 1.411838451530369),0,295.34050443437366,301.6433717751705,308.60574107699927,0.026275878174347636,98148.96169233602,-2.2916616684365585,-0.02530220723322903,3.5860621406405833,290.4073521157815,0.1631250602216795,305.0414306821481,train
673,POINT (36.825777863363264 0.194095556122636),0,284.1117827097575,291.7262659315054,299.84037441677515,0.06392631568253997,81642.60154457844,-0.9294701708050057,-0.06093049665731895,-0.013691792502494214,283.7571910359817,0.20806198756931174,294.2087592367528,train
674,POINT (39.968033090826 2.383262541911623),0,294.3250961303711,300.60182065213274,307.6208978229099,0.032189826400653807,96647.23163692512,-1.6189201599818572,-0.031231354100681428,2.6172273298868753,289.8057427045103,0.14943859732490625,303.01502872515135,train
675,POINT (37.321320030830485 0.884735684140371),0,289.3295363320245,296.80549319920397,304.563783009847,0.03526834349076909,88940.1859522763,-1.442278873420869,-0.03425039685357155,-0.03161845366963566,286.79302075029244,0.16034311509790627,300.43987285433093,train
676,POINT (37.576989045027375 -2.687424179782631),0,288.14031823476154,294.7139099891447,302.3652033276028,0.07295711025214158,87936.19414185798,-1.6073733390996194,-0.06573240065740214,0.8430993473870587,287.2112049033141,0.19255430593746697,297.55528974698075,train
677,POINT (37.48363372838682 3.548973845653461),0,294.99478848775226,301.5198624178612,308.8933270772298,0.03586417718305484,94000.5294460117,-4.854301479327102,-0.03423083976506152,3.3022415801503224,288.2933205929152,0.05994254892889065,305.369093239631,train
678,POINT (38.83052346346589 2.392201742231803),0,294.7238371107313,301.1909229363627,308.33470270368787,0.02997362786729431,96633.4373002063,-2.7215849615714998,-0.029467481615332265,2.9420042331823235,289.5310024452566,0.16798247353761991,304.8354259295413,train
679,POINT (38.237828798239775 1.425215679649799),0,295.03221850925024,301.42336037690046,308.5848620732625,0.022085320848467902,96305.41900496492,-3.1758341714306355,-0.021684064044772338,2.956468718767443,289.37288777059825,0.14700377003008208,305.30979894713107,train
680,POINT (38.60414007494106 1.106636905943494),0,295.09678713480633,301.442217238445,308.6112542682224,0.024746049063397405,97074.56822538703,-2.3155015406364594,-0.024349894471621763,3.2360456239820903,289.7884536413382,0.15965076824976798,305.2074047053653,train
681,POINT (38.717215337513565 -2.996295052538227),0,293.04186100429956,299.04713226726835,307.2415941026476,0.03658131553720397,96639.62848999337,-1.2690263124503034,-0.03635151846618909,1.8688778050537767,291.26123408368534,0.10450352291880838,301.4658374517048,train
682,POINT (34.89136626989306 4.008371369747791),0,295.01280805799695,302.7128296070768,310.4514159096612,0.04043417058917512,95020.1285280111,-3.037156561353343,-0.04053985866226463,1.282014821317459,288.95047821319463,0.058545903001354205,305.95944548132354,train
683,POINT (36.31302724212963 2.445984755215019),0,295.74565431806775,302.6052098198847,309.19035784403485,0.026132288256777284,94264.35358536354,-2.5580861143317724,-0.025253973610233516,0.1642583473847931,288.23452968830145,0.039027575335219986,308.63341401222056,train
684,POINT (39.51164510141447 -4.149157034249517),0,295.1381040149265,298.767948204776,303.8783360587226,0.09183843229205373,99596.59341315007,-0.6627371295150039,-0.0852045987202372,1.9113141392446253,294.51362816065813,0.24825255811985386,301.2117254859843,train
685,POINT (40.76491836905136 -1.639939557791663),0,295.6306486129761,300.4043727673745,307.60094939337836,0.05441371586620108,100727.70272018244,-1.0390769001120042,-0.05195089848712087,2.1813554638239645,294.2279176675194,0.1704771825737151,302.77740404834134,train
686,POINT (39.13891301865462 -3.105991339883888),0,294.5325888527764,299.6189456262602,307.4653853310479,0.03473817031656003,98634.8842197034,-1.207736945750549,-0.0334684711544671,2.410337906356312,292.6485942581416,0.15636159582710352,302.209593016339,train
687,POINT (40.24782467281088 1.799447546779253),0,295.1524733437432,301.4955473376121,308.6156519783868,0.027083118262300514,98121.31346347538,-1.8434083891691526,-0.02595015237521794,3.013167697787213,290.5175216943928,0.14905877351829627,304.43478383729945,train
688,POINT (40.1354244689974 -2.199416194298958),0,296.13639799753827,300.4222679508697,307.0863519244724,0.04476514238482676,100864.661982612,-1.0500432731030154,-0.043530154733970344,2.3524079666233337,294.31465247772,0.22643856743048094,302.6396724508635,train
689,POINT (35.46352097459603 1.635424375165716),0,289.3383612102932,297.3231177859209,305.05934937795,0.08876627561772163,87985.23859855224,-0.6408302807255287,-0.07077136752842408,-0.010571597212384291,286.2189338226251,0.12580077172088558,299.9936808301491,train
690,POINT (39.26260750342289 -4.265344930633071),0,294.18280018700494,298.2434393614825,304.28331004248724,0.08589959115857179,98719.96616556245,-0.5673159622532621,-0.08018063784240642,1.6113096745181037,293.96824337139014,0.2529167467775436,300.0138185843777,train
691,POINT (38.15561664121471 -3.105538891152372),0,290.4001920488146,296.6019200275091,304.5103116565281,0.05804750993052418,92023.2476274818,-0.8154013890586851,-0.056883293960709125,0.9200046605395347,289.38910558941444,0.20790394465719558,298.94781633404835,train
