,geometry,class,temperature_2m_min,temperature_2m,temperature_2m_max,total_precipitation_sum,surface_pressure,u_component_of_wind_10m,total_evaporation_sum,v_component_of_wind_10m,dewpoint_temperature_2m,volumetric_soil_water_layer_1,soil_temperature_level_1,split
1112,POINT (37.4914015 -0.6879248),1,288.0858612060547,295.02933323767877,302.88023376464844,0.1980221930160333,88692.9203734039,-0.7146946819879676,-0.08226624503731728,-0.4450019418552358,289.714947546682,0.3338104576192876,296.5896526049542,test
1113,POINT (34.8391333 -0.1547748),1,289.6544189453125,295.5355890130484,303.29844665527344,0.1963900092258264,88128.91365297379,0.016274162518080844,-0.09872190188616514,-0.05366223986430835,290.50110661086217,0.4414537696428196,296.86441056446364,test
1114,POINT (37.2372161 -0.6430817),1,283.7382049560547,291.8756585274973,300.59825134277344,0.2613261106624414,85140.89617985551,0.01716212559771794,-0.10481942910701036,-0.30743132483574653,287.9609152886175,0.3621866164668914,292.57923856345553,test
1115,POINT (34.8515518 0.4488162),1,284.88323974609375,290.881307665507,299.6775360107422,0.3302494768980928,83107.45851236979,-0.08161635531319512,-0.0833572605624795,0.45396039485931394,288.36893855200873,0.4159182442559136,292.33228460947674,test
1116,POINT (37.46312 -0.605488),1,288.43487548828125,293.1874084684584,299.2140350341797,0.39227490471639115,86933.27934570312,-0.28375055127673676,-0.08988514542579651,-0.009177761607699925,290.2185859044393,0.4577629301283095,294.6188704384698,test
1117,POINT (36.6000688 -1.2380939),1,285.82716369628906,290.49524538252086,297.1233825683594,0.3063365404490419,81536.85851236978,-0.7019458095232646,-0.09618727397173643,0.08267811404334174,287.6221720589532,0.4466641320122613,291.58473686642117,test
1118,POINT (37.50348991 -0.418800298),1,285.03953552246094,291.3084126544255,296.50953674316406,0.3347973464290881,84795.46434496807,0.14330416853709887,-0.10390380956232548,0.8069474889386085,288.3466015272243,0.4047381083170573,291.6908055582354,test
1119,POINT (36.6749358 -1.2721495),1,283.05711364746094,290.1190514103059,296.1297607421875,0.1877173571150088,81635.99257077453,-0.8888246064545006,-0.10250223055481911,0.33615642081024827,286.8736565087431,0.4535561223183909,290.96190665870586,test
1120,POINT (35.8670144 -1.088047),1,282.5978088378906,289.3644599914551,295.8289794921875,0.12045357509062526,81241.97240948421,-2.0256746148550384,-0.09324861783534288,0.980740830462466,286.6421088146907,0.3881847217518796,290.7896300080002,test
1121,POINT (37.6911151 -0.4674532),1,288.27239990234375,294.508243068572,300.48805236816406,0.10909354074404476,88705.8783234627,0.4563639856153919,-0.1093348991125822,1.20532920411838,289.3883364482592,0.4579537299371535,295.4393065873013,test
1122,POINT (37.46388 -2.71889),1,285.6798400878906,293.0802461767709,299.0602569580078,0.17473184450075863,87237.76273206485,-0.8592383066813151,-0.10251556616276503,0.6541732113848451,288.9769122421101,0.393069092945386,294.908235098726,test
1123,POINT (35.95504539 -1.089464671),1,282.5978088378906,289.3644599914551,295.8289794921875,0.12045357509062526,81241.97240948421,-2.0256746148550384,-0.09324861783534288,0.980740830462466,286.6421088146907,0.3881847217518796,290.7896300080002,test
1124,POINT (35.06756 -0.7095333333333333),1,283.5746612548828,289.8433747397529,296.66688537597656,0.13350586218465565,81390.92803819444,-0.7853367063734267,-0.10965127777308226,0.5338993125491672,286.0542744954427,0.45688020918104383,290.7480185402764,test
1125,POINT (34.0517858 0.0835315),1,290.4794464111328,294.74518138037786,299.6495666503906,0.08878141266931294,88484.28776041667,-0.3632738537258572,-0.10464710835367441,0.12776392300923664,291.14393649631074,0.3685322019788954,295.8422541088528,test
1126,POINT (34.9299407 0.9187688),1,283.13861083984375,288.11693927805914,294.11033630371094,0.1733604105880282,80144.76353536626,-0.39281007679559854,-0.08645128924399614,-0.5022915883730816,284.49626270417247,0.47307607179046957,289.8108227432415,test
1127,POINT (34.9694373 0.9027378),1,283.13861083984375,288.11693927805914,294.11033630371094,0.1733604105880282,80144.76353536626,-0.39281007679559854,-0.08645128924399614,-0.5022915883730816,284.49626270417247,0.47307607179046957,289.8108227432415,test
1128,POINT (34.8711783 0.8730617),1,283.78509521484375,289.6509404541344,295.9537353515625,0.10613809849524714,82299.45439558131,-0.5917092125902894,-0.08409829344600439,-0.5453679702615225,285.32956978582564,0.46406009633054013,290.3862700718705,test
1129,POINT (35.3971826 -0.8499149),1,283.03025817871094,289.35782206955776,296.84765625,0.02759702827239252,80711.57536332325,-2.105684950787534,-0.07009857054799795,0.8221581764118646,282.30358324768724,0.3066990965156145,290.8989837605466,test
1130,POINT (35.0565393 0.9658551),1,283.4584655761719,287.95149068934944,293.70213317871094,0.2098163100650332,80089.53369665658,-0.3967543917317544,-0.08531809877604246,-0.4531668193878666,284.5036788038028,0.47684755632954257,289.3793238773141,test
1131,POINT (35.7 0.7),1,287.10150146484375,293.45554657392603,299.607421875,0.1374322804381869,87223.44767515121,0.05374544025749289,-0.10202167928218842,-0.12020494732805477,288.57175728582564,0.2387817136702999,294.650784625802,test
1132,POINT (36.2218897 0.0740275),1,281.57899475097656,288.3470851323938,295.27064514160156,0.14057131435179926,79042.59418052755,-0.4563247042317544,-0.11177927162498236,0.6374415107952651,283.6952058115313,0.4595133873724168,289.44025140167565,test
1133,POINT (35.6917062 -0.4105983),1,278.25096130371094,284.6425241654919,290.81752014160156,0.13677601839804865,74224.38719128024,-1.1052485166057464,-0.09662311337888241,1.0681390441874021,281.13960475306357,0.461422848445113,286.4873941688127,test
1134,POINT (37.733 -3.176272),1,285.28399658203125,292.40686283316666,299.70640563964844,0.0175165864398501,90460.90197622648,0.6775680524046703,-0.047875483520329,2.0244936571326306,285.68962207917247,0.1646656528595955,293.90053786000897,test
1135,POINT (35.4120332 -0.794748),1,281.2375183105469,288.5392023312148,294.810302734375,0.08776637456122671,78814.10572076614,-1.6678927431824386,-0.1033066650852561,0.7852802276611328,282.3679665801346,0.38662428496986306,290.27308769636255,test
1136,POINT (36.272508 0.1490446),1,282.3272247314453,288.725276864985,295.9651184082031,0.24895797214213644,79199.70921538978,-0.5224512161747101,-0.11719525046646595,0.45885633653210056,283.5200976915257,0.42440687200074556,290.34137094149025,test
1137,POINT (35.4083459 -0.9460694),1,283.1203308105469,290.0879700773506,297.185302734375,0.06751597962085043,80668.43636592742,-1.7137531157462829,-0.07662913203239441,0.5920777064497753,282.79735218581334,0.3391049292779738,291.95615903792844,test
1138,POINT (34.9338462 0.8261664),1,283.2518615722656,288.9734234963694,295.55418395996094,0.16850968739692007,80681.83287130376,-0.5373615141837828,-0.09566961787641048,-0.5029579695834908,284.32107845429454,0.43824505549605175,290.7266038463962,test
1139,POINT (36.2313166 0.1184169),1,282.0088653564453,288.521422068278,295.6897277832031,0.2562060161561135,79013.77641969085,-0.48639781500703544,-0.11251131817698479,0.5190087800384849,283.48229789733887,0.4274779494090747,289.7062745453209,test
1140,POINT (35.22098 0.982222),1,283.71002197265625,289.279476083735,295.50462341308594,0.49934082767668997,82118.83959173386,0.23068257813812584,-0.0966555131599307,-0.30495335978846394,286.06346284189533,0.4556674547092889,290.53765737882225,test
1141,POINT (34.6187514 0.6014712),1,286.61793518066406,293.4940247853597,301.8801727294922,0.06178606314335511,84316.99089626737,-0.530777366956075,-0.09507921151816845,-0.22619639502631295,285.98525551689994,0.33902852800157335,293.801228290134,test
1142,POINT (35.0279743 1.0062866),1,283.69508361816406,289.8202726152208,297.0674591064453,0.05880468351517365,79913.1228407118,-0.768350609143575,-0.09835939388722181,-0.6426182428995768,283.4847346835666,0.40045759412977433,290.88759439256455,test
1143,POINT (34.8084243 0.7836838),1,285.27845764160156,292.4420282575819,300.43016052246094,0.06673999888573334,83231.86867404514,-0.9826911581887139,-0.09069021232426167,-0.5663771947224935,284.8268760681152,0.3924249013264974,292.3437385982937,test
1144,POINT (35.3539973 -0.83427),1,284.5357360839844,291.7427254147,299.8560333251953,0.007902734109503484,80528.22284071181,-2.7014465835359363,-0.06863607466220856,0.9328496932983399,281.383364783393,0.2872802946302626,293.6286290062798,test
1145,POINT (36.198206 -0.0203227),1,280.6456298828125,288.5951175484606,297.5716094970703,0.48393689847638655,77097.85450268818,-0.8050654703570951,-0.10925347544252872,0.1870998913241971,282.6891891110328,0.23489769556189097,291.0191437710998,test
1146,POINT (34.4907171 0.3690245),1,288.1815643310547,294.5884338707052,302.32373046875,0.18495986617257643,86949.43649193548,-0.05684927202040149,-0.12180094886571169,0.03467279223985569,289.6801086548836,0.39255296030352194,294.9199990508377,test
1147,POINT (35.4640089 -0.7756736),1,284.5958557128906,291.0663685056898,298.9611053466797,0.056673875906177784,78633.57818467882,-2.2409506956736247,-0.1009731451049447,0.39030898809432985,282.8965219709608,0.3591508229573568,292.72276628282333,test
1148,POINT (35.2838259 -0.8754993),1,284.6292266845703,291.2519889749506,301.223876953125,0.27830866754567296,81371.78928826445,-0.8942438697302213,-0.09476449619978666,0.12581340856449577,286.0453369591826,0.4234720045520413,293.00657809677944,test
1149,POINT (34.869219 0.7908147),1,285.0244140625,292.5377595142652,301.4087371826172,0.027784146671649523,82121.81213772681,-1.4733789031223585,-0.057785521261394024,-0.8236068230803295,283.5864365895589,0.2861820959275769,293.42479886290846,test
1150,POINT (37.5542852 -0.4680417),1,288.2157745361328,294.3263183306622,301.1910095214844,0.027679284465495613,86408.20961441532,-1.2997734072387859,-0.08268863242119551,-1.1856862396322272,286.0422147320163,0.33899473374889744,295.5622406826224,test
1151,POINT (35.9860467 0.4708033),1,288.90643310546875,300.74130121866864,310.0984802246094,0.00969135999022086,90485.09769694011,-0.24746251106262207,-0.036492230370640755,-0.2712126218137287,284.7905772072928,0.053736664000011626,302.9851462727501,test
1152,POINT (34.78389669 -0.08750075),1,290.83685302734375,299.0406379699707,308.37188720703125,0.027077304714303807,88080.26436360677,0.27063368615649996,-0.05464932881295681,-0.05338904829252334,287.7013031187512,0.26964753014700754,300.84278903688704,test
1153,POINT (36.801239 -1.261967),1,288.34527587890625,295.41370500544065,304.49620056152344,0.009573878058255048,83305.74118468582,-2.81327276204222,-0.01942590158432722,-1.384532340111271,283.3354604167323,0.1331198292393838,298.24780898965815,test
1154,POINT (36.8510154 -1.210481),1,287.77105712890625,294.6035177784581,303.17002868652344,0.009482727655232281,82683.39037823421,-2.5330931742986045,-0.029229366220533848,-1.3036476322399673,283.2307765919675,0.22512478982248613,296.78703687524285,test
1155,POINT (34.120941 0.354647),1,290.527099609375,296.58456931575654,306.18421936035156,0.07917977989560399,87686.97908791163,0.04707551899776664,-0.11536012403666973,0.5515769771350327,290.7989207031906,0.30023459978001094,297.64627799167425,test
1156,POINT (34.9723436 -0.2704773),1,287.9617156982422,297.0316485538278,307.917724609375,0.0386504691923264,85225.89441049227,0.0778726775159118,-0.07322307582944632,-0.1459078493938651,286.0730932502336,0.18753570638677125,299.1314615434216,test
1157,POINT (37.6630762 -0.0869941),1,287.52915954589844,293.2203357908461,299.77333068847656,0.08790782796324947,83015.80221896702,-0.9631834454006619,-0.08440371975302696,0.6496257808473375,287.02190045250785,0.20599464840359158,294.79384407467313,test
1158,POINT (37.6090933 0.4831488),1,290.98780822753906,298.65692704518636,307.0815887451172,0.03771875010909298,88930.01888563368,-1.7051729202270507,-0.024814306758344173,0.9340496089723375,287.621732266744,0.14093750847710504,302.32246006859674,test
1159,POINT (34.9498236 -0.1123415),1,290.3221740722656,296.9491552352905,308.50621032714844,0.12875521885337093,86900.62444118924,0.17599976857503255,-0.07046445552259684,-0.2551709042655097,289.376175626119,0.22678248087565103,298.9886927074856,test
1160,POINT (34.1957768 0.1865098),1,290.7851867675781,294.9567148147091,301.0735626220703,0.31129889956881485,87860.30513377856,0.07014085913217195,-0.11109531205147505,0.2394336256929623,292.3597873769781,0.4122720943984165,296.5923706998107,test
1161,POINT (34.9473893 0.6426725),1,285.455322265625,292.4077921836607,301.2778778076172,0.1478955524342247,81493.65056388608,-0.5236393302999517,-0.0962414052337408,-0.08773253169111027,286.25255713924287,0.30714256532730594,293.75348513613466,test
1162,POINT (36.7758961 -1.4067127),1,284.8182830810547,290.64312610626223,297.27772521972656,0.1066740219348894,82049.03461371528,-0.6921251442697313,-0.07617511600255966,0.3787502725919088,285.89216168721515,0.4433311038547092,291.78469558291965,test
1163,POINT (34.4097408 -1.0623482),1,289.16761779785156,293.66290963490803,299.4532928466797,0.1123396222347246,86416.17211371528,-0.4080037792523702,-0.09313677530735731,-0.025378416644202338,289.39809430440266,0.3644944296942817,294.8085752487183,test
1164,POINT (35.12113 1.02874),1,284.82354736328125,288.76989748213026,293.9752655029297,0.43150008366050585,80364.70405815972,0.19648366106881035,-0.07482130452990532,-0.19241943226920233,286.36500511169436,0.4730254703097873,290.15760139889187,test
1165,POINT (36.6571219 -1.460546),1,284.8182830810547,290.64312610626223,297.27772521972656,0.1066740219348894,82049.03461371528,-0.6921251442697313,-0.07617511600255966,0.3787502725919088,285.89216168721515,0.4433311038547092,291.78469558291965,test
1166,POINT (34.544012 -1.1260291),1,287.98597717285156,293.0410997390747,298.55865478515625,0.1288835470432268,85777.8832248264,-0.7335693717002869,-0.09608952607959509,-0.04251776668760512,289.4159301333957,0.3756436665852865,294.0771190855238,test
1167,POINT (36.7365136 -1.2652821),1,283.8477325439453,290.4490029529859,297.73301696777344,0.017753211718307682,81710.09122983871,-1.403911208593717,-0.0607878128066659,0.2036942474303707,283.31583648599604,0.30513377856182794,291.3494997332173,test
1168,POINT (34.3011872 0.18357708),1,289.00990295410156,293.93836052187027,300.08848571777344,0.15599478588651294,87669.59929435483,-0.14983629154902633,-0.11834613420069218,-0.20707301042413198,290.1582581509826,0.38277025120232694,295.02984352522,test
1169,POINT (34.350195 0.213035),1,289.00990295410156,293.93836052187027,300.08848571777344,0.15599478588651294,87669.59929435483,-0.14983629154902633,-0.11834613420069218,-0.20707301042413198,290.1582581509826,0.38277025120232694,295.02984352522,test
1170,POINT (36.8890826 -1.2927264),1,285.72564697265625,291.7165364501297,300.41075134277344,0.014622507553802677,84335.40440188172,-1.4927987411458006,-0.05485790688544512,0.08600074629629811,284.58524697826755,0.20291160255350094,293.4705383546891,test
1171,POINT (37.62923 -0.3609017),1,287.11785888671875,291.98567392492805,297.9826354980469,0.08596613810609455,85874.72563844085,-0.055737800495598906,-0.09286592435091734,1.2874942043776154,286.08842343156056,0.3681639394452495,292.32386234242426,test
1172,POINT (34.932228 -0.1793386),1,287.72296142578125,294.7751748279859,301.11083984375,0.04795397625516529,87335.08854166667,-0.14473755898014193,-0.09100261982530355,0.06895356152647285,288.28571268307263,0.3161349347842637,295.2571121954149,test
1173,POINT (36.8757767 -1.1768867),1,284.5476837158203,291.340454511745,299.74864196777344,0.02103012618817246,84293.2750546035,-1.6539632248622116,-0.044691430404782295,0.054087755500629386,284.4077206478324,0.15066981571976856,293.2366305730676,test
1174,POINT (34.36188958 0.1411326),1,289.3719787597656,294.1569578929614,300.794921875,0.22853523311413682,87001.17290406585,-0.14974720503694267,-0.13158855494111776,-0.4252173887786045,289.7989231847948,0.4691174825032552,295.9296276748821,test
1175,POINT (34.122071 0.208277),1,290.2337341308594,295.103850279914,301.5638427734375,0.13731196678434898,87902.12111545139,-0.2774142079883152,-0.12079899851232767,-0.36814361015955605,290.70145501030817,0.3858300103081597,296.5769029405382,test
1176,POINT (38.569486 -0.384357),1,293.5231475830078,299.572697936164,308.8687744140625,0.003743098743310469,95334.52944878473,-1.3288593848546346,-0.00521375797688961,4.063942571481069,288.1326426188151,0.1314237806532118,302.06563991970484,test
1177,POINT (38.569491 -0.448273),1,293.2418975830078,299.3594600889418,308.8297119140625,0.0044864282683043655,95228.75028211805,-1.2809339019987318,-0.0050560487434268,4.092307643095652,288.2117631700304,0.12004706064860025,302.12176242404513,test
1178,POINT (34.71385447 0.71728245),1,285.6940460205078,291.7826425976223,299.5579833984375,0.31740431643282463,83774.5072265625,-0.4614894575542874,-0.09308826830238104,-0.7170504026942783,287.26649678548176,0.472037230597602,292.0921481662326,test
1179,POINT (37.6656205 -0.4155722),1,288.0194854736328,292.47610775116954,298.9887237548828,0.3938955817661913,85693.38881363407,-0.700955779321732,-0.12450787518173456,0.5854584247835221,289.1508931395828,0.4425608317057292,293.4792562095068,test
1180,POINT (34.4525769 -1.0651551),1,288.22613525390625,293.0892918699531,301.32872009277344,0.3527344320259722,85417.60655556955,-0.8483635571695143,-0.1139962337911129,0.021133933016048965,289.2669701935143,0.39744102313954344,294.7047213892783,test
1181,POINT (36.8007417 -1.14803),1,285.6549072265625,291.1042206870185,297.2920684814453,0.2368005047112156,82641.29233398437,-1.5738200426101685,-0.08904944360256195,-0.44296374718348186,287.57647779252795,0.4274682150946723,292.60310459136963,test
1182,POINT (34.172837 0.357263),1,289.63438415527344,294.19367427210653,301.1952362060547,0.2848298091232522,87725.61493510584,-0.22448896079935055,-0.10839963797479868,0.18763485518834924,291.0408194142003,0.4025021009547736,295.1712701038648,test
1183,POINT (34.64395 -0.3880489),1,291.3054962158203,296.6731479688622,303.49932861328125,0.07732604780252217,87800.04866536458,0.0032681130814826353,-0.09896514657884836,0.256255684227779,291.2960684107638,0.44034462413568604,297.79226057556855,test
1184,POINT (36.379493 0.277717),1,283.42010498046875,291.1933259451261,299.66123962402344,0.15399917800139562,79167.72505565356,-1.3555236298550841,-0.12089294660836458,-0.03038637868819698,284.8943878912157,0.3891537368938487,294.5141385601413,test
1185,POINT (35.044426 1.942783),1,290.40968322753906,296.2093748092651,304.0143737792969,0.045258706317611086,87919.66789822049,-1.7754414425955878,-0.11165629141032696,-0.6053797033098008,288.9695902082655,0.28122973971896703,296.9336160024007,test
1186,POINT (39.978629 -3.173256),1,296.939208984375,300.7929240195982,306.22560119628906,0.011907093309087458,100625.88331653226,-2.66203668168796,-0.016359493136405945,0.41586998713913786,295.3181510638165,0.10732363629084761,305.2061431228474,test
1187,POINT (39.926188 -3.201484),1,295.7880096435547,300.79394258478635,307.47755432128906,0.012272007845563593,100308.97740255376,-2.1518621867702854,-0.017106857150793076,0.39672135537670505,294.97909486421975,0.06109455067624328,304.90143199633525,test
1188,POINT (34.193631 0.407613),1,287.7644348144531,294.13207468422513,300.50816345214844,0.21670378603302964,87826.1363827285,-0.10899575294986848,-0.102928820066154,0.12292049136213078,290.9733291338849,0.39657057485272806,295.39522382264494,test
1189,POINT (34.718649 0.791408),1,284.6140441894531,291.96015768153694,299.6966857910156,0.2093292758640004,82743.80439348119,-0.37250355494919646,-0.08937258087098598,-0.21948214115635042,287.43828314094134,0.45743043961063506,292.0755124861194,test
1190,POINT (34.572403 0.592516),1,285.8171691894531,292.86184513953424,300.9408264160156,0.1726122633393956,84575.50331821236,0.02772365334213421,-0.08851059153676033,0.021377680122211414,288.5054060618083,0.3902656596194031,293.41604403013827,test
1191,POINT (34.130802 0.275283),1,288.0632629394531,293.9991703033447,300.06480407714844,0.22452361740433702,87654.98450100806,-0.13150788122607815,-0.10814562253654003,0.12734193058424098,291.131067604147,0.3992838090465915,295.0247706136396,test
1192,POINT (34.619328 0.53956),1,286.38389587402344,293.20714398866056,301.5775451660156,0.13825863458477983,85216.73853326614,0.09427822533474174,-0.08964286558330059,0.07556574190816572,288.83748456483244,0.374081047632361,294.1160897080616,test
1193,POINT (34.526797 0.53375),1,286.38389587402344,293.20714398866056,301.5775451660156,0.13825863458477983,85216.73853326614,0.09427822533474174,-0.08964286558330059,0.07556574190816572,288.83748456483244,0.374081047632361,294.1160897080616,test
1194,POINT (39.922783 -3.354173),1,296.5567321777344,299.31091162978964,302.4891662597656,0.09310482301079759,100658.36353326614,0.2809250457312471,-0.0927976705133915,6.543355586708233,294.31165816194266,0.1609041972826886,300.1706485748291,test
1195,POINT (34.712431 0.614218),1,285.8210754394531,293.4996060812345,301.7416076660156,0.1357519165452672,85266.41595262097,-0.11745141911250288,-0.09385083708912134,-0.008374005235651488,288.49468487565235,0.3218278577250819,294.5529360412269,test
1196,POINT (34.205855 0.306227),1,288.0632629394531,293.9991703033447,300.06480407714844,0.22452361740433702,87654.98450100806,-0.13150788122607815,-0.10814562253654003,0.12734193058424098,291.131067604147,0.3992838090465915,295.0247706136396,test
1197,POINT (39.785375 -3.28971),1,295.4197235107422,299.08482953553556,304.4461975097656,0.06781262018048295,99683.91729670699,-0.030264995431387297,-0.06945018377155066,4.494276758163206,293.3159109341201,0.11931930049773186,300.6553175936463,test
1198,POINT (34.663567 0.724692),1,284.7195129394531,291.61949225394955,299.2787170410156,0.24528924979531297,82355.9992859543,-0.22527363223414268,-0.08966635167598724,-0.18698387376723752,287.66213646755426,0.47041380277243994,291.9422064545334,test
1199,POINT (34.758714 0.611434),1,285.8210754394531,293.4996060812345,301.7416076660156,0.1357519165452672,85266.41595262097,-0.11745141911250288,-0.09385083708912134,-0.008374005235651488,288.49468487565235,0.3218278577250819,294.5529360412269,test
1200,POINT (34.353459 0.375406),1,288.81846618652344,293.9601505491469,300.21343994140625,0.10673655060416465,87700.94569769966,-0.1582822879155477,-0.10521435085684061,-0.20171769327587552,289.8562818527222,0.35080343882242837,295.2439069747925,test
1201,POINT (34.769073 0.742881),1,284.41436767578125,291.81856797536216,298.7611999511719,0.03781881419306998,82067.92069769965,-0.8370447662141588,-0.07880119606852531,-0.38671999904844495,284.6842440923055,0.36746239132351344,291.9061736848619,test
1202,POINT (39.896317 -3.435616),1,295.69081115722656,297.8051117927797,299.7268981933594,0.05804247351278491,101433.66544333837,0.14106709982759208,-0.1110921436920762,8.053487532882281,293.23704854903684,0.2830415541125882,298.53570425382225,test
1203,POINT (34.134939 0.412595),1,289.68341064453125,294.9997062272923,302.7250671386719,0.12100667854886638,87706.14194283434,-0.1288488398316086,-0.1170774782076478,-0.07033054290279266,290.6967013984598,0.38362732753958756,296.37933437798614,test
1204,POINT (34.26213 0.357372),1,289.86505126953125,294.87465372393206,302.4496765136719,0.1498086412821351,87536.35968476982,-0.1646364427381946,-0.12177598476409912,-0.08767830940984911,290.81003515182005,0.38864002432874456,295.92650864713937,test
1205,POINT (34.530511 0.592816),1,287.3319396972656,293.89142592235277,302.1137390136719,0.10495981177430735,84470.95377079133,-0.5417575784908828,-0.09704940859228373,-0.24661582516085717,287.0751141168738,0.3673744406751407,294.1709747929727,test
1206,POINT (34.23226 0.246346),1,289.86505126953125,294.87465372393206,302.4496765136719,0.1498086412821351,87536.35968476982,-0.1646364427381946,-0.12177598476409912,-0.08767830940984911,290.81003515182005,0.38864002432874456,295.92650864713937,test
1207,POINT (34.228482 0.381902),1,290.0266876220703,295.41389990365633,303.09751892089844,0.08383139809442852,87493.2275390625,-0.14646445294862154,-0.11384065262973309,0.49726372508592503,290.56075967768186,0.3472184622159568,296.2954212106684,test
1208,POINT (35.332891 0.376299),1,281.9890441894531,289.5287580182475,298.6229705810547,0.1426279992342998,77578.67510920699,-1.5193095271305372,-0.08845841698348522,-0.8759203508336056,280.114940725347,0.2887763361777029,292.4560149203065,test
1209,POINT (40.149244 -2.854301),1,294.48680114746094,298.04788676367866,300.5897216796875,0.11015724846924257,100728.31902126737,0.3503070765071445,-0.10050777345895767,7.2965914792484705,293.8261543273926,0.19757080078125,298.96644401550293,test
1210,POINT (34.02947606 0.13556866),1,292.1900939941406,295.67196214463974,299.95237731933594,0.44879705648799373,88419.98372395833,0.40245824522442286,-0.12009258009493351,0.865899572107527,292.55217719607884,0.36293023427327475,297.8452800750732,test
1211,POINT (34.223145 -0.931085),1,291.35887145996094,295.38203972710505,300.8141326904297,0.4300436172999902,88110.06844618055,-0.05047686762279934,-0.12354581151157618,0.3279472337828742,291.5873063193427,0.3243415620591905,298.3429526011149,test
1212,POINT (35.4396694 2.2449935),1,292.8335418701172,300.7944802930278,308.75732421875,0.01586089419328829,92212.05431472615,-0.8225962884964482,-0.057220468297600746,-0.48411356120981197,289.3492073551301,0.08034353358771211,304.66016098760787,test
1213,POINT (35.32052 1.03927),1,284.3163757324219,290.36805659468456,297.1536865234375,0.7705241200970043,80119.76294732864,0.05456760878204017,-0.1128862677142024,-0.1729178031285604,287.0518203038041,0.42039719448294693,291.0306935259091,test
1214,POINT (37.715767203758105 -2.304178703766572),0,289.80231338077124,296.0814529481833,304.02988221910266,0.04891607607436805,89984.27628022517,-1.7255320482232992,-0.04719662970940893,0.35035786506280275,288.22587547165443,0.19939215266362395,298.44946010185134,test
1215,POINT (39.00934121289021 -4.001994590752469),0,293.6479624642266,298.0065279567089,305.0990748935276,0.058055814223481175,97549.4744278499,-0.8073595395065561,-0.05430794724573692,1.6475284653711593,292.9676164077688,0.24049893411749457,299.9655489946988,test
1216,POINT (35.69455781448918 1.899936825912787),0,291.03157075246173,298.55865890068816,306.5070287916395,0.07576662444024579,89451.54113227302,-1.1062355454879051,-0.07101275695539597,0.3560463212389107,286.78654492668,0.10954428942128548,302.2878525031385,test
1217,POINT (37.23067695033356 1.333998196917489),0,288.4423753950331,294.9614595641707,302.22405529022217,0.03719821497002537,85752.47982723078,-1.1529988888020961,-0.03638766528779848,0.4332367613563614,285.0074119415601,0.18633262475536488,297.59888205186667,test
1218,POINT (39.81782496859778 -1.172301445775975),0,295.53552118937176,301.19753971521396,308.96196333567303,0.025904077490494934,99860.53248656416,-1.2219163509901323,-0.02572742297909119,2.878218158592883,292.5732897878729,0.15289865074836195,304.5360863428596,test
1219,POINT (40.22206684645157 -1.657391699200518),0,295.78544425964355,300.77202347327244,308.18257501390246,0.03966524656066592,100491.07650589704,-1.05119117029142,-0.03889106237976295,2.397944645768526,293.6682394375221,0.27043484135189755,303.2240031002985,test
1220,POINT (35.04777080992313 -0.687211192351434),0,284.8057226604885,291.0615718119317,298.7596188651191,0.16652710888153277,81249.88219162956,-0.635023986620237,-0.1152660739608109,0.2846788708669321,286.0430119362329,0.4316148185041688,291.9859549884938,test
1221,POINT (34.481832180927825 0.040424187785378),0,290.23902818891736,294.92343595439337,301.37554327646893,0.17997777055567465,86636.83057462871,0.06783204532319526,-0.12027421918335474,0.11791357264763426,290.04658502114535,0.39698974301616985,296.4196845129116,test
1222,POINT (39.89867334416854 -2.465875454908087),0,295.28243403964575,299.7067257933486,306.66518539852564,0.04858871360238356,99858.45030468462,-1.0665144922117984,-0.04747928970674467,2.275646367902732,294.0302733492201,0.16249969382893825,302.20669495661747,test
1223,POINT (36.74558669690902 -0.28296931449765),0,278.26405652364093,284.7676535271402,291.70012039608423,0.10091515260263578,71968.87710886133,-0.7909633727915227,-0.08615930102920781,0.5702716247801192,279.53677890465605,0.3359631476098293,287.15774301186485,test
1224,POINT (35.77540619005994 1.495694948059003),0,290.5072724024455,298.5329605009258,306.47520595126684,0.06125882099518473,89274.62505871172,-0.5633362829380504,-0.05940367116515214,0.12993637511817246,286.2870128772348,0.09950659329330587,302.3047560276397,test
1225,POINT (39.89867334416854 -3.355207586186413),0,296.2065102259318,299.2383295109125,302.928497950236,0.07769995940467678,100616.24170218148,-1.3116172700263329,-0.07762271151619239,3.1825422429776618,295.12217440511256,0.1506597399229727,300.3165338704193,test
1226,POINT (41.1113989777299 -1.819088450342031),0,296.2391522725423,300.05694784685284,305.69155565897626,0.06606048932538393,101001.07724195418,-1.2222149274539256,-0.06294957652506936,2.333502960070372,294.96751887547583,0.20927188282749312,302.0939719609521,test
1227,POINT (39.00934121289021 -2.789268957191115),0,294.3112495210436,299.8432455576906,308.04390780131024,0.03184922140124072,98098.70679348145,-1.306526614585526,-0.0307799188239086,2.360466332843685,291.9455894082928,0.13714128701860057,302.67280264405883,test
1228,POINT (35.77540619005994 1.57654332362976),0,290.9734995100233,298.90849765909905,306.7986093097263,0.05590358373637957,89658.4210068877,-0.793770546965831,-0.053934167520815715,0.1921084596901338,286.3563367668521,0.09008647659839884,303.2516524680517,test
