ID,Date,Region,Sub region,Country,District,Village,lat,long,FAW Confirmed count,FAW Suspected count,FAW Confirmed + Suspected count,Other species count
6022,2020-12-01,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.315028,80.763183,,,,
6023,2020-12-01,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.276279,80.727187,19,,19,4
6024,2020-12-01,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.267145,80.207416,117,,117,
6025,2020-12-01,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.284349,80.768031,,,,
6026,2020-12-01,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.319196,80.727802,,,,
6027,2020-12-01,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.319196,80.727802,,,,
6028,2020-12-01,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.523034,80.684033,,,,
6029,2020-12-01,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.316681,80.760753,,,,
603,2019-06-13,Asia,Southern Asia,Sri Lanka,North Central Province,Anuradhapura,8.314279,80.760066,,,,
6030,2020-12-01,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.453203,80.743005,,,,
6031,2020-12-01,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.433119,80.727922,,,,
6032,2020-12-01,Africa,Sub-Saharan Africa,South Africa,Limpopo,Mutale Local Municipality,-22.763601,30.500381,,,,
6033,2020-12-01,Africa,Northern Africa,Egypt,,,31.16512,30.79946,,,,
6034,2020-12-01,Africa,Northern Africa,Egypt,,,31.186794,30.790842,,,,
6036,2020-12-01,Africa,Northern Africa,Egypt,,,31.290702,30.954467,,,,
6037,2020-12-01,Africa,Sub-Saharan Africa,South Africa,Limpopo,Thulamela Local Municipality,-22.814252,30.500021,,,,
6039,2020-12-02,Asia,Southern Asia,Sri Lanka,Uva Province,Uva Province,7.106886,81.558786,,,,
604,2019-06-13,Asia,Southern Asia,Sri Lanka,North Central Province,Galenbindunuwewa,8.314279,80.760066,,,,
6040,2020-12-02,Africa,Northern Africa,Egypt,Minya Governate,Minya Governate,27.776114,30.79879,,,,
6041,2020-12-02,Africa,Northern Africa,Egypt,Markaz Tahta,Markaz Tahta,27.015202,31.339688,3,2,5,92
6042,2020-12-03,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.385617,80.223243,173,,173,6
6043,2020-12-03,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.219276,80.662513,30,,30,
6044,2020-12-03,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.219224,80.662651,52,,52,1
6045,2020-12-04,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.27621,80.727054,25,,25,
6046,2020-12-05,Africa,Sub-Saharan Africa,Malawi,Thyolo,Thyolo,-16.367609,35.220862,1,,1,
6047,2020-12-06,Africa,Northern Africa,Egypt,Luxor Governate,Luxor Governate,25.55764,32.485158,,,,
6048,2020-12-06,Africa,Northern Africa,Egypt,Luxor Governate,Luxor Governate,25.593276,32.552653,,,,
6049,2020-12-06,Africa,Northern Africa,Egypt,Luxor Governate,Luxor Governate,25.626689,32.597892,1012,,1012,
6051,2020-12-07,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.34918,80.24067,,,,
6052,2020-12-07,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.081511,80.555824,,,,
6053,2020-12-07,Africa,Northern Africa,Egypt,Assouan,Assouan,24.533608,33.033818,,,,
6054,2020-12-07,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.233498,80.406011,28,,28,
6055,2020-12-07,Africa,Northern Africa,Egypt,Assouan,Aswan,24.444518,33.03546,,,,
6056,2020-12-07,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.075541,80.56398,,,,
6057,2020-12-07,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.24604,80.419264,14,14,28,
6058,2020-12-07,Africa,Northern Africa,Egypt,Assouan,Aswan,24.457236,33.062547,,,,
6059,2020-12-07,Africa,Northern Africa,Egypt,Assouan,Aswan,24.457236,33.062547,,,,
6060,2020-12-07,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.24604,80.419264,29,,29,
6061,2020-12-07,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.232621,80.406363,17,,17,
6062,2020-12-07,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.232621,80.406363,28,,28,
6063,2020-12-07,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.250491,80.421698,30,,30,
6064,2020-12-07,Africa,Northern Africa,Egypt,Assouan,Assouan,24.376314,32.939717,,,,
6065,2020-12-07,Africa,Northern Africa,Egypt,Assouan,Assouan,24.376314,32.939717,,,,
6066,2020-12-07,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.34918,80.24067,,,,
6068,2020-12-08,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.247118,80.45021,78,,78,6
6069,2020-12-08,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.279653,80.244852,,,,
6070,2020-12-08,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.279653,80.244852,,,,
6071,2020-12-08,Africa,Sub-Saharan Africa,Guinea,Kindia,Kindia,9.662244,-13.385987,,,,
6072,2020-12-09,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.256559,80.148313,,,,
6073,2020-12-09,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.247281,80.150708,,,,
6074,2020-12-09,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.222681,80.646045,30,,30,2
6075,2020-12-09,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.227758,80.646392,43,,43,
6076,2020-12-09,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.207636,80.637143,33,,33,1
6077,2020-12-09,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.850581,80.828264,,,,
6078,2020-12-09,Africa,Sub-Saharan Africa,Guinea,Kankan,Kankan,11.747698,-9.0144,,,,
6080,2020-12-10,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.283125,80.715378,,,,
6081,2020-12-11,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.218817,80.681603,6,,6,
6082,2020-12-11,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.222433,80.693544,18,,18,
6083,2020-12-11,Asia,Southern Asia,Sri Lanka,Eastern Province,Ampara,7.182149,81.57924,,,,
6086,2020-12-13,Africa,Northern Africa,Egypt,Luxor Governate,Luxor,25.674336,32.629915,,,,
6087,2020-12-13,Africa,Northern Africa,Egypt,Luxor Governate,Luxor,25.691329,32.680165,,,,
6088,2020-12-13,Africa,Northern Africa,Egypt,Luxor Governate,Luxor,25.709731,32.678071,,,,
6089,2020-12-13,Africa,Northern Africa,Egypt,Luxor Governate,Luxor,25.698562,32.651575,,,,
6090,2020-12-14,Africa,Northern Africa,Egypt,Assouan,Assouan,24.532665,33.033609,,,,
6091,2020-12-14,Africa,Northern Africa,Egypt,Assouan,Assouan,24.4261,33.003438,3,,3,
6092,2020-12-14,Africa,Northern Africa,Egypt,Assouan,Aswan,24.454267,33.070636,,,,
6093,2020-12-14,Africa,Northern Africa,Egypt,Assouan,Assouan,24.375985,32.939717,,,,
6094,2020-12-14,Africa,Northern Africa,Egypt,Assouan,Assouan,24.358136,32.942886,,,,
6095,2020-12-14,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.039688,95.648917,7,,7,8
6096,2020-12-14,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.039688,95.648917,14,,14,24
6097,2020-12-14,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.041259,95.645302,92,,92,80
6098,2020-12-14,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.041259,95.645302,21,,21,18
6099,2020-12-14,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.041259,95.645302,13,,13,18
61,2019-05-03,Africa,Sub-Saharan Africa,Guinea-Bissau,Bissau,Bissau,11.877052,-15.605399,19,15,34,7
6100,2020-12-15,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.276185,80.727294,27,,27,
6103,2020-12-15,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.222681,80.646045,70,,70,2
6104,2020-12-15,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.232305,80.652981,117,,117,1
6105,2020-12-15,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.220457,80.703964,,,,
6106,2020-12-15,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.276185,80.727294,23,,23,
6107,2020-12-15,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.276185,80.727294,21,,21,2
6108,2020-12-15,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.276185,80.727294,21,,21,1
6109,2020-12-15,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.276185,80.727294,19,,19,
6110,2020-12-15,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.276185,80.727294,39,,39,2
6111,2020-12-15,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.276185,80.727294,30,,30,
6112,2020-12-15,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.276185,80.727294,30,,30,
6113,2020-12-15,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.288297,80.716682,,,,
6114,2020-12-16,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.901592,80.849372,,,,
6115,2020-12-16,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.877581,80.668057,,,,
6116,2020-12-17,Africa,Sub-Saharan Africa,Mozambique,Sofala,Sofala,-18.473419,33.945211,5,,5,3
6117,2020-12-18,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.247095,80.421003,4,,4,
6118,2020-12-18,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.247045,80.418916,8,,8,2
6119,2020-12-18,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.247095,80.421003,25,,25,
6120,2020-12-18,Africa,Sub-Saharan Africa,Cameroon,Centre,Centre,4.347836,11.681863,,,,
6121,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Uva Province,6.804168,81.379294,,,,
6122,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Uva Province,6.804168,81.379294,,,,
6123,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Uva Province,6.804168,81.379294,,,,
6124,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Uva Province,6.804168,81.379294,,,,
6125,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Uva Province,6.76342,81.380325,,,,
6126,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Uva Province,6.76342,81.380325,,,,
6127,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.790448,81.372078,,,,
6128,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.790448,81.372078,,,,
6129,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.790448,81.372078,,,,
6130,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.790448,81.372078,,,,
6131,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.782273,81.367338,4,,4,3
6132,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.790448,81.372078,6,,6,4
6133,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.790448,81.372078,4,,4,3
6134,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Uva Province,6.809117,81.359363,,,,
6135,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Uva Province,6.785881,81.376202,,,,
6136,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.790448,81.372078,4,,4,
6137,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Uva Province,6.842108,81.349739,,,,
6138,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.880194,81.348973,,,,
6139,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.880194,81.348973,,,,
6140,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.880194,81.348973,,,,
6141,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.880194,81.348973,,,,
6142,2020-12-19,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.880194,81.348973,,,,
6143,2020-12-20,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.231653,80.654021,55,,55,2
6144,2020-12-20,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.224719,80.704635,102,,102,
6145,2020-12-20,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.231653,80.654021,55,,55,
6146,2020-12-20,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.231653,80.654021,98,,98,
6147,2020-12-21,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Ingapu,17.88059,95.238251,,,,
6148,2020-12-21,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Ingapu,17.88059,95.238251,,,,
6149,2020-12-21,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Ingapu,17.88059,95.238251,,,,
6150,2020-12-21,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Ingapu,17.821518,95.266648,,,,
6151,2020-12-21,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Ingapu,17.821518,95.266648,,,,
6152,2020-12-21,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Ingapu,17.821518,95.266648,,,,
6153,2020-12-21,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Ingapu,17.821518,95.266648,,,,
6154,2020-12-21,Africa,Sub-Saharan Africa,Malawi,Ntcheu,Ntcheu,-14.865665,34.775633,1,3,4,7
6155,2020-12-21,Africa,Sub-Saharan Africa,Malawi,Ntcheu,Ntcheu,-14.859512,34.705521,,2,2,14
6156,2020-12-21,Asia,Southern Asia,Sri Lanka,Eastern Province,Ampara,7.297251,81.686098,,,,
6157,2020-12-21,Asia,Southern Asia,Sri Lanka,Eastern Province,Ampara,7.297249,81.686099,,,,
6158,2020-12-23,Africa,Northern Africa,Egypt,Asyut Governorate,Asyut Governorate,27.164745,31.200208,9,9,18,247
6159,2020-12-23,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.042453,95.642016,11,,11,8
6160,2020-12-23,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.042471,95.641359,35,,35,28
6161,2020-12-23,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.813962,81.370704,,,,
6162,2020-12-23,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.040419,95.639559,8,,8,13
6163,2020-12-23,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.813962,81.370704,,,,
6164,2020-12-23,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.040419,95.639559,11,,11,18
6165,2020-12-23,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.813962,81.370704,,,,
6166,2020-12-23,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.813962,81.370704,,,,
6167,2020-12-23,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.040419,95.639559,13,,13,28
6168,2020-12-23,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.813962,81.370704,,,,
6169,2020-12-23,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.04031,95.639716,18,,18,5
617,2019-06-17,Africa,Sub-Saharan Africa,Uganda,Central Region,Jinja,0.691656,33.465181,,,,
6170,2020-12-23,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.041341,95.642345,17,,17,2
6171,2020-12-23,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.041341,95.642345,19,,19,12
6172,2020-12-23,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.790123,81.372422,,,,
6173,2020-12-23,Asia,Southern Asia,Sri Lanka,Uva Province,Monaragala,6.790123,81.372422,,,,
6174,2020-12-23,Africa,Sub-Saharan Africa,Malawi,Ntcheu,Ntcheu,-14.860234,34.70863,,,,
6175,2020-12-24,Asia,Southern Asia,Sri Lanka,North Central Province,Anuradhapura,8.257281,80.394917,22,,22,
6177,2020-12-24,Asia,Southern Asia,Sri Lanka,Eastern Province,Eastern Province,7.141884,81.558786,,,,
6178,2020-12-24,Asia,Southern Asia,Sri Lanka,Eastern Province,Eastern Province,7.189093,81.568792,,,,
6179,2020-12-24,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.41172,80.293278,122,,122,
618,2019-06-17,Africa,Sub-Saharan Africa,Uganda,Central Region,Jinja,0.458278,33.179043,,,,
6180,2020-12-25,Africa,Sub-Saharan Africa,Guinea,Kindia,Kindia,10.066347,-12.858854,,1,1,
6181,2020-12-28,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207777,83.957784,,,,
6182,2020-12-28,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207766,83.957762,,,,
6184,2020-12-28,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207775,83.957786,,,,
6185,2020-12-28,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207767,83.957776,,,,
6186,2020-12-28,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207774,83.957782,,,,
6187,2020-12-28,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207772,83.95779,,,,
6188,2020-12-28,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207751,83.95775,,,,
6189,2020-12-28,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207741,83.957732,,,,
619,2019-06-18,Asia,Southern Asia,Sri Lanka,North Central Province,Anuradhapura,8.281126,80.41683,,,,
6190,2020-12-28,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.20778,83.957795,,,,
6192,2020-12-28,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207766,83.957774,,,,
6193,2020-12-28,Africa,Northern Africa,Egypt,Assouan,Assouan,24.533585,33.033156,,,,
6194,2020-12-28,Africa,Northern Africa,Egypt,Assouan,Aswan,24.44419,33.03546,3,2,5,
6195,2020-12-28,Africa,Northern Africa,Egypt,Assouan,Aswan,24.451626,33.078725,1,,1,
6196,2020-12-28,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.478737,80.511719,,,,
6197,2020-12-28,Africa,Northern Africa,Egypt,Assouan,Assouan,24.357936,32.939959,,,,
6198,2020-12-28,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.485921,80.520961,,,,
6199,2020-12-28,Africa,Northern Africa,Egypt,Assouan,Assouan,24.357407,32.94183,10,5,15,
620,2019-06-18,Asia,Southern Asia,Sri Lanka,North Central Province,Anuradhapura,8.281126,80.41683,,,,
6200,2020-12-28,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207776,83.957784,,,,
6201,2020-12-28,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207779,83.957787,,,,
6202,2020-12-28,Africa,Northern Africa,Egypt,Minya Governate,Minya Governate,27.676315,30.806281,,,,100
6203,2020-12-28,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207768,83.957779,,,,
6204,2020-12-28,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207751,83.957742,,,,
6205,2020-12-29,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207778,83.957793,,,,
6206,2020-12-29,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.208056,83.957483,,,,
6207,2020-12-29,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.208049,83.957491,,,,
6208,2020-12-29,Asia,Southern Asia,Sri Lanka,Uva Province,Uva Province,6.83372,81.381356,,,,
6209,2020-12-29,Asia,Southern Asia,Sri Lanka,Uva Province,Uva Province,6.83372,81.381356,,,,
621,2019-06-18,Asia,Southern Asia,Sri Lanka,North Central Province,Anuradhapura,8.281126,80.41683,,,,
6210,2020-12-29,Asia,Southern Asia,Sri Lanka,Uva Province,Uva Province,6.83372,81.381356,,,,
6211,2020-12-29,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207727,83.957778,,,,
6212,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.459407,80.182799,,,,
6213,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.405732,80.175126,,,,
6214,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.852269,80.864576,,,,
6215,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.433702,80.251473,,,,
6216,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.422667,80.216271,49,,49,
6217,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.416149,80.212785,59,,59,9
6218,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,Anuradhapura,8.400583,80.527755,,,,
6219,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.386489,80.535684,,,,
622,2019-06-18,Asia,Southern Asia,Sri Lanka,North Central Province,Anuradhapura,8.281126,80.41683,,,,
6220,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.386489,80.535684,,,,
6221,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.386489,80.535684,,,,
6222,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.386489,80.535684,,,,
6223,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.386489,80.535684,,,,
6224,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.386489,80.535684,,,,
6226,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.490646,80.212785,,,,
6227,2020-12-30,Africa,Sub-Saharan Africa,Guinea,Kindia,Kindia,10.892935,-13.040437,,,,
6228,2020-12-30,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.834118,80.760948,,,,
6229,2020-12-31,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.207997,83.957888,,,,
623,2019-06-18,Asia,Southern Asia,Sri Lanka,North Central Province,Anuradhapura,8.281126,80.41683,,,,
6231,2020-12-31,Africa,Northern Africa,Egypt,Dakahlia Governorate,Dakahlia Governorate,31.056326,31.365434,,,,15
6232,2020-12-31,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.409067,80.296068,,,,
6233,2020-12-31,Africa,Northern Africa,Egypt,Markaz Tahta,Markaz Tahta,27.252377,31.003225,9,9,18,252
6234,2020-12-31,Asia,Southern Asia,Sri Lanka,Central Province,Central Province,7.261004,80.597075,,,,
6235,2020-12-31,Asia,Southern Asia,Sri Lanka,Central Province,Central Province,7.261053,80.597135,,,,
6236,2021-01-01,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.459531,80.182703,105,,105,16
6237,2021-01-03,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.418031,80.288402,,,,
6238,2021-01-03,Asia,Southern Asia,Sri Lanka,North Central Province,North Central Province,8.409067,80.296068,,,,
6239,2021-01-04,Asia,Southern Asia,Nepal,Gandaki Pradesh,Pokhara,28.208048,83.957521,,,,
624,2019-06-18,Asia,Southern Asia,Sri Lanka,North Central Province,Anuradhapura,8.281126,80.41683,,,,
6240,2021-01-04,Africa,Northern Africa,Egypt,Assouan,Aswan,24.453737,33.02596,6,,6,
6241,2021-01-04,Africa,Sub-Saharan Africa,Mozambique,Maputo,Maputo,-26.343591,32.674271,,,,
6242,2021-01-04,Africa,Northern Africa,Egypt,Assouan,Assouan,24.370499,32.927917,,,,
6243,2021-01-04,Africa,Northern Africa,Egypt,Assouan,Assouan,24.368134,32.928799,,,,
6244,2021-01-04,Africa,Northern Africa,Egypt,Assouan,Assouan,24.368134,32.928799,,,,
6245,2021-01-04,Africa,Northern Africa,Egypt,Assouan,Aswan,24.45444,33.069933,,,,
6246,2021-01-04,Africa,Northern Africa,Libya,Tripoli,Tripoli,32.87756,13.261283,,,,
6247,2021-01-04,Asia,Southern Asia,Nepal,Province #2,Gadhimai,27.141234,85.002708,,,,
6248,2021-01-04,Africa,Northern Africa,Egypt,Assouan,Assouan,24.534124,33.033797,,,,
6249,2021-01-04,Africa,Northern Africa,Egypt,Assouan,Assouan,24.534124,33.033797,,,,
625,2019-06-18,Africa,Sub-Saharan Africa,Uganda,Central Region,Jinja,0.458265,33.178879,,,,
6251,2021-01-09,Africa,Northern Africa,Egypt,Assouan,Aswan,24.44419,33.03546,,,,
6252,2021-01-09,Africa,Northern Africa,Egypt,Assouan,Aswan,24.454509,33.070988,,,,
6253,2021-01-09,Africa,Northern Africa,Egypt,Assouan,Assouan,24.357064,32.943238,,,,
6254,2021-01-09,Africa,Northern Africa,Egypt,Assouan,Assouan,24.398037,32.92739,8,,8,
6255,2021-01-09,Africa,Northern Africa,Egypt,Assouan,Assouan,24.532566,33.033627,2,,2,
6258,2021-01-12,Africa,Sub-Saharan Africa,Guinea,Kindia,Kindia,9.807353,-13.485688,1,,1,
6260,2021-01-12,Africa,Northern Africa,Libya,Murzuq,Murzuq,26.131032,13.676237,,,,
6261,2021-01-12,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.04125,95.645631,,,,
6262,2021-01-12,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.04125,95.645631,,,,
6263,2021-01-12,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.042471,95.641359,,,,
6264,2021-01-12,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.040247,95.642016,,,,
6265,2021-01-12,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.04125,95.645631,,,,
6266,2021-01-12,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.04125,95.645631,,,,
6267,2021-01-12,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.04125,95.645631,,,,
6268,2021-01-12,Asia,South-eastern Asia,Myanmar,Ayeyarwady,Nyaungdon,17.04125,95.645631,,,,
6269,2021-01-14,Africa,Sub-Saharan Africa,Malawi,Kasungu,Kasungu,-12.582717,33.509628,,,,
6270,2021-01-14,Africa,Northern Africa,Libya,Murzuq,Murzuq,26.091775,13.513774,,,,
6271,2021-01-14,Africa,Northern Africa,Libya,Murzuq,Murzuq,26.094825,13.501309,,,,
6273,2021-01-14,Africa,Sub-Saharan Africa,Guinea,Nzérékoré,Nzérékoré,8.721944,-8.836792,20,2,22,
6274,2021-01-16,Africa,Northern Africa,Egypt,Assouan,Assouan,24.370276,32.928095,50,,50,
6275,2021-01-16,Africa,Northern Africa,Egypt,Assouan,Assouan,24.35805,32.943238,6,,6,
6276,2021-01-16,Africa,Northern Africa,Egypt,Assouan,Aswan,24.454319,33.073098,,,,
6277,2021-01-16,Africa,Northern Africa,Egypt,Assouan,Assouan,24.403178,32.99112,,,,
