,geometry,class,tavg,prec,tmax,tmin,vapr,wind
1661,POINT (35.610752294080015 -0.716599317483108),0,14.791667,102.416664,20.574999,9.024999,1.25,2.3166666
1662,POINT (35.71983873436016 -1.444326105417269),0,16.499998,78.75,22.349998,10.65,1.3058335,2.7333333
1663,POINT (35.86112434153904 -1.693863249566712),0,17.45,83.0,23.449999,11.45,1.3241668,2.3833332
1664,POINT (35.94897369390236 -1.680396800785738),0,20.066668,67.833336,25.483332,14.616668,1.4383334,2.783333
1665,POINT (35.751572382625774 -0.713194507453484),0,13.658334,101.5,19.116667,8.166667,1.1925,2.283333
1666,POINT (35.77860803137299 -1.640150545084387),0,14.866666,83.5,20.575,9.15,1.2258333,2.4583335
1667,POINT (35.53834451661615 -1.303405564013847),0,18.141665,70.5,24.783333,11.508332,1.415,2.3916667
1668,POINT (35.566264537026655 -1.634791803485655),0,17.983332,70.75,24.033333,11.95,1.3991666,2.483333
1669,POINT (35.82737874985401 -1.974929206686686),0,19.058334,68.666664,24.541666,13.558334,1.4266666,2.7416668
1670,POINT (35.91399101095744 -1.74475444876043),0,16.558332,84.583336,21.883337,11.216667,1.295,2.491667
1671,POINT (35.377804846512134 -1.142775101867628),0,17.058332,89.75,23.283333,10.883334,1.3625001,2.4833333
1672,POINT (35.32025001083748 -1.563599179428116),0,18.033333,87.25,24.074999,11.95,1.4216667,2.5166667
1673,POINT (35.68854798557098 -1.106707232030335),0,17.241667,68.916664,24.074999,10.45,1.3858331,2.3583333
1674,POINT (35.43292586207725 -1.172361799114149),0,17.216665,84.5,23.616669,10.841668,1.3808333,2.475
1675,POINT (35.09238127683532 -1.197132158125623),0,19.15,98.75,25.633331,12.658334,1.5258335,2.5416667
1676,POINT (35.99857765615026 -1.298149021839113),0,20.09167,60.833332,26.333334,13.850001,1.4883333,2.8083334
1677,POINT (35.77967133435569 -1.107718920730865),0,17.075,65.5,23.974998,10.2,1.3775,2.4916666
1678,POINT (35.803615548286835 -1.847539616682409),0,18.275,71.583336,23.974998,12.541667,1.3816667,2.7
1679,POINT (35.244458360831004 -1.180046832807315),0,18.291666,95.0,24.641668,11.933333,1.4391669,2.4583335
1680,POINT (35.98488731041025 -1.028638232963126),0,16.358334,64.75,22.949999,9.8,1.3316668,2.7749999
1681,POINT (35.8924158048412 -0.834104840196163),0,13.991666,83.333336,19.958334,8.033334,1.21,2.3416665
1682,POINT (35.94137090816952 -1.661999383268925),0,18.15,79.5,23.608335,12.675,1.3458333,2.625
1683,POINT (35.618354595322046 -1.036927665367573),0,16.95,75.0,23.800001,10.099999,1.3666668,2.3333333
1684,POINT (35.03889007019136 -1.065070903883525),0,18.466665,111.5,24.65,12.266666,1.4791666,2.5166667
1685,POINT (36.329962596832864 -1.042085402785327),0,19.683334,65.333336,27.216667,12.150001,1.4783334,2.8
1686,POINT (35.822171564620064 -0.98924763445964),0,16.441668,73.083336,23.291666,9.608333,1.3525,2.675
1687,POINT (35.226284329338604 -1.381927864895578),0,19.4,80.5,25.824999,12.966666,1.5174999,2.675
1688,POINT (35.87155320286285 -1.313439756980219),0,18.891666,64.583336,25.5,12.275001,1.4158334,2.7083333
1689,POINT (35.84326422390158 -1.131690213752288),0,17.458334,63.5,24.308332,10.625,1.4,2.6166668
1690,POINT (35.91599133345143 -1.749878631266588),0,16.558332,84.583336,21.883337,11.216667,1.295,2.491667
1691,POINT (35.48771263842235 -1.578658002879832),0,18.216665,75.5,24.358335,12.091667,1.4158334,2.4166667
1692,POINT (34.96636927816132 -1.365925130926164),0,19.833334,94.5,26.116663,13.533333,1.5991668,2.5333333
1693,POINT (36.096313988614156 -1.343030460233125),0,21.35,60.75,27.65,15.041665,1.5508333,2.8916667
1694,POINT (35.72397116401673 -1.699969653868238),0,17.416666,71.166664,23.691666,11.141666,1.3383332,2.4083333
1695,POINT (35.67261573606256 -1.221259256517121),0,17.916666,66.416664,24.699999,11.108334,1.4058332,2.3
1696,POINT (35.67328324892512 -1.455311203269186),0,15.6916685,79.916664,21.566666,9.825,1.2683334,2.4749997
1697,POINT (34.94394548627072 -1.175938225069912),0,18.358334,114.333336,23.933332,12.783333,1.4925002,2.4416666
1698,POINT (35.49438164106148 -1.056324992947516),0,17.033335,82.083336,23.758333,10.275,1.3708334,2.325
1699,POINT (35.69793007077102 -1.619757907950233),0,16.841665,81.333336,22.833334,10.825,1.3183335,2.4333332
1700,POINT (36.088339340018045 -1.099948806988384),0,16.525,65.583336,23.349998,9.691667,1.3133333,2.675
1701,POINT (35.14422243432594 -1.263973578573972),0,19.483334,91.916664,25.991667,12.975001,1.5408334,2.4166665
1702,POINT (35.954224513582865 -1.074369820180379),0,17.016666,65.083336,23.733332,10.275001,1.3691665,2.8166666
1703,POINT (35.81695929818792 -0.987480865023955),0,16.441668,73.083336,23.291666,9.608333,1.3525,2.675
1704,POINT (36.049417490702076 -1.194499524177293),0,18.591667,63.166668,25.258333,11.924999,1.4050001,2.7666667
1705,POINT (36.006337232333564 -1.40243423836183),0,20.799997,60.0,27.1,14.483335,1.485,2.8666668
1706,POINT (36.070105319768494 -1.421850403468388),0,21.916666,54.833332,28.358332,15.474999,1.6075001,3.075
1707,POINT (35.55481508482042 -0.614325366241727),0,14.666668,113.083336,20.541666,8.816666,1.2333333,2.2749999
1708,POINT (35.9365923477247 -1.086788789560972),0,17.116667,63.833332,23.891668,10.349999,1.3733333,2.7916667
1709,POINT (35.15979396975478 -1.551926794445208),0,19.616665,80.666664,25.958334,13.241666,1.5458332,2.6916666
1710,POINT (35.14931442666953 -1.182545821142349),0,18.933332,99.75,25.483335,12.408333,1.5024999,2.4833333
1711,POINT (35.73298752439094 -1.486276740741916),0,16.375,78.666664,22.141668,10.608334,1.3016667,2.6833332
1712,POINT (35.69413229408197 -1.07364976756352),0,17.216665,70.25,24.058332,10.366667,1.3883332,2.6
1713,POINT (35.28494964136467 -1.553812365812432),0,18.516668,86.583336,24.658333,12.374999,1.4583334,2.4999998
1714,POINT (35.5574720948106 -1.624995808928739),0,17.683332,74.25,23.683334,11.666667,1.3833333,2.3999999
1715,POINT (35.449776856244654 -1.19067026683361),0,17.466667,80.5,24.008333,10.900001,1.3924999,2.425
1716,POINT (36.02027478597958 -1.047025062967891),0,16.5,63.583332,23.075003,9.9,1.3325001,2.7333333
1717,POINT (36.12308357808916 -0.992383763311764),0,13.933333,85.583336,20.066668,7.800001,1.1916667,2.3666668
1718,POINT (35.078541175825166 -1.279949293221509),0,19.666668,90.833336,26.175001,13.2,1.5666666,2.6250002
1719,POINT (36.18544880019896 -1.18193218400843),0,19.800001,68.5,26.616667,13.0,1.465,2.7083333
1720,POINT (35.64289334449944 -1.252048894416418),0,18.016668,66.333336,24.824999,11.216667,1.4074999,2.3166666
1721,POINT (35.5089395137968 -1.608661535637784),0,17.8,77.166664,23.791666,11.783334,1.3949999,2.3833332
1722,POINT (35.96913707336925 -1.885425996167335),0,20.208334,68.333336,25.225004,15.158333,1.4483333,2.6333332
1723,POINT (35.65282328597477 -1.288692193546594),0,18.074999,65.5,24.816666,11.358334,1.4033333,2.3416667
1724,POINT (35.8080568283521 -1.008456328255546),0,16.483334,68.75,23.358335,9.624999,1.3499999,2.5666666
1725,POINT (36.04578116706164 -1.122950257066396),0,17.483332,62.166668,24.29167,10.708333,1.3658332,2.7333336
1726,POINT (35.6256852534248 -1.642935153983084),0,18.050001,69.75,24.191666,11.875,1.3841667,2.4833333
1727,POINT (35.85805328820199 -0.712597760865243),0,12.891665,93.166664,18.475,7.316666,1.1575,2.3416667
1728,POINT (35.76058534136127 -1.358468002459042),0,18.449999,67.583336,25.124998,11.783333,1.3974999,2.7250001
1729,POINT (35.26869716682949 -1.055745831414906),0,18.525,91.166664,24.824999,12.225001,1.4775,2.375
1730,POINT (35.80021374855591 -1.428318107264195),0,19.041666,67.25,25.566668,12.508332,1.4108334,2.7916667
1731,POINT (35.68728305029178 -1.039985126298486),0,17.025,77.75,23.891668,10.191666,1.3791666,2.7333333
1732,POINT (35.74532268002044 -1.314379129812083),0,18.325,65.75,25.099998,11.566667,1.4033333,2.4916666
1733,POINT (35.88943026544065 -1.886265798594723),0,17.233332,80.0,22.558334,11.900001,1.3325,2.5333333
1734,POINT (35.15396829211098 -1.312532303227539),0,19.749998,90.083336,26.275,13.241666,1.5541668,2.5249999
1735,POINT (34.76298137445454 -1.129719396421609),0,19.041668,126.166664,24.824999,13.249999,1.5375,2.3833334
1736,POINT (35.52999145819331 -1.229804491580189),0,17.766668,72.916664,24.491669,11.033333,1.4008332,2.4166667
1737,POINT (35.650063223216506 -0.706864576950935),0,14.283333,104.166664,20.108334,8.474999,1.2175001,2.3083332
1738,POINT (35.32474182193933 -1.501469387430706),0,19.391666,81.416664,25.666666,13.100001,1.5075,2.5416667
1739,POINT (36.02688376713748 -1.024125620291777),0,15.966667,67.333336,22.449999,9.441667,1.3041668,2.675
1740,POINT (36.17758448813188 -1.23441725243072),0,19.816668,68.5,26.416666,13.241668,1.4408334,2.8333333
1741,POINT (35.88839310598337 -0.773903267311197),0,13.266666,88.166664,19.016665,7.5,1.1741666,2.2333333
1742,POINT (35.22227733286735 -1.205204782572615),0,18.966665,86.25,25.441666,12.483334,1.495,2.55
1743,POINT (34.811504102170346 -0.673240223670873),0,19.05,156.91667,24.799997,13.308333,1.5208334,2.4666667
1744,POINT (34.8568994762797 -0.623966596401114),0,18.241667,154.41667,24.016665,12.458333,1.4808334,2.4833333
1745,POINT (34.95455479122749 -0.694808578539303),0,18.041666,142.16667,24.025002,12.049999,1.4608334,2.4333332
1746,POINT (34.98866410496643 -0.707754928841469),0,17.758333,140.41667,23.783333,11.716667,1.4383334,2.4666667
1747,POINT (35.015853922909095 -0.498814003147094),0,18.991667,134.08333,25.008333,12.966666,1.5224999,2.3083334
1748,POINT (34.995729537582 -0.823598731078849),0,18.074999,132.16667,24.166666,11.991666,1.4558333,2.4666667
1749,POINT (34.86654444313399 -0.682746961013033),0,17.866665,152.0,23.65,12.05,1.4533334,2.4333334
1750,POINT (34.97618367501679 -0.478356786589124),0,19.425,132.25,25.45833,13.366666,1.5575,2.3583333
1751,POINT (34.90722218441014 -0.55601614218725),0,17.816666,152.58333,23.616667,11.983334,1.4433335,2.575
1752,POINT (34.94568868431704 -0.697295292776254),0,18.083334,143.0,24.091665,12.091667,1.4625,2.4916666
1753,POINT (34.97108793505629 -0.603649181694689),0,17.466665,150.41667,23.450003,11.466666,1.4191666,2.6166666
1754,POINT (35.03502624818811 -0.749710709139673),0,17.699999,131.33333,23.775002,11.633334,1.4225,2.3833332
1755,POINT (34.889939376719006 -0.520854186213992),0,19.125002,146.0,24.991667,13.233334,1.5433334,2.6583333
1756,POINT (34.80256259014418 -0.673357502430509),0,19.199999,156.58333,24.933334,13.441667,1.5233334,2.4916666
1757,POINT (35.01317670975997 -0.850530914402455),0,18.008333,127.916664,24.175001,11.866666,1.445,2.45
1758,POINT (34.96403252254552 -0.599902031813323),0,17.258333,151.25,23.183332,11.316667,1.3983334,2.5333333
1759,POINT (34.90102402208487 -0.687955202437638),0,17.933332,148.58333,23.883333,12.008332,1.4583334,2.5166667
1760,POINT (35.00290338603917 -0.761845935620895),0,17.900002,134.83333,23.983332,11.825001,1.4466666,2.4583335
1761,POINT (34.93386617506019 -0.580434798028965),0,17.558332,151.25,23.466667,11.666667,1.4283333,2.591667
1762,POINT (34.92192523577763 -0.686552770306203),0,18.225,146.08333,24.216667,12.224999,1.4783335,2.525
1763,POINT (34.88920360040953 -0.642374945579891),0,17.575,150.41667,23.425001,11.716667,1.435,2.533333
1764,POINT (34.97720959580597 -0.580759557109312),0,17.116667,150.66667,23.033333,11.224999,1.3749999,2.3999999
1765,POINT (34.939979085226 -0.65633708146944),0,17.908335,146.08333,23.858335,11.924999,1.4533334,2.5916665
1766,POINT (35.0209117321021 -0.460134195766537),0,19.275,131.83333,25.35,13.208333,1.5408334,2.3
1767,POINT (34.84333901426535 -0.652357953539481),0,18.375,157.25,24.141668,12.616668,1.4883333,2.4083333
1768,POINT (34.958222632441746 -0.728764365004593),0,17.999998,141.5,23.991667,12.016666,1.4575,2.4916666
1769,POINT (34.93520104245808 -0.608848585287303),0,17.433332,151.83333,23.358335,11.483333,1.4191666,2.6083333
1770,POINT (35.050466306252474 -0.803207585955873),0,18.333334,123.583336,24.541666,12.141667,1.4766668,2.5083332
1771,POINT (34.95339587576551 -0.503471714645038),0,19.458332,133.58333,25.45833,13.458333,1.565,2.4916666
1772,POINT (34.99089572557812 -0.713895626562888),0,17.616667,141.58333,23.641668,11.608334,1.4233333,2.4499998
1773,POINT (34.97352157400755 -0.807820366384386),0,17.749998,137.0,23.75,11.75,1.4358335,2.4916666
1774,POINT (35.00989718837194 -0.85586665789219),0,18.008333,127.916664,24.175001,11.866666,1.445,2.45
1775,POINT (34.97862328374889 -0.57886705187493),0,17.116667,150.66667,23.033333,11.224999,1.3749999,2.3999999
1776,POINT (34.85119580127685 -0.644510028021816),0,18.3,154.83333,24.091665,12.491666,1.4850001,2.4833333
1777,POINT (34.89097781902856 -0.735646541386778),0,17.775,150.0,23.608332,11.966666,1.4375,2.466667
1778,POINT (35.01187396809696 -0.749647704522227),0,17.433332,138.33333,23.458334,11.408333,1.4041667,2.5083332
1779,POINT (35.02908131887452 -0.435393084992428),0,19.733334,126.416664,25.833336,13.608333,1.5716667,2.2916665
1780,POINT (35.01392740355824 -0.751220939739948),0,17.766666,135.58333,23.858332,11.716666,1.4358335,2.4583333
1781,POINT (34.85323870398894 -0.660691091793717),0,17.85,155.5,23.624998,12.091667,1.4541668,2.3916667
1782,POINT (35.00871053966874 -0.552809226573931),0,18.133333,139.0,24.133333,12.133334,1.4625001,2.375
1783,POINT (34.84934142208648 -0.703050486515431),0,18.791666,157.25,24.608335,12.941667,1.5083333,2.4833333
1784,POINT (35.00072821349099 -0.681597204466699),0,17.300001,144.83333,23.291666,11.325001,1.3983334,2.4416664
1785,POINT (34.903737356921475 -0.692401023680639),0,18.141668,148.75,24.099998,12.2,1.4708334,2.5249999
1786,POINT (36.47624643759006 -0.091565837776005),0,13.591666,83.916664,20.475,6.683333,1.1933333,2.25
1787,POINT (36.32121860315918 -0.071632963191101),0,13.383334,86.583336,20.183332,6.5916657,1.1783334,2.2333333
1788,POINT (36.33173970117164 -0.030210656992639),0,13.575,84.166664,20.558332,6.6166673,1.1958333,2.1083336
1789,POINT (36.50379311446101 -0.561998677371232),0,13.325001,77.583336,20.116669,6.5416665,1.215,2.1583333
1790,POINT (36.42345485747518 -0.142571665569367),0,14.466666,73.25,21.583334,7.3500004,1.2333333,2.0666666
1791,POINT (36.510635923411144 -0.401061153297124),0,12.333333,107.083336,18.550001,6.133333,1.1425,2.2583332
1792,POINT (36.477512981268426 -0.468013293957725),0,14.075002,77.833336,20.816668,7.3500004,1.2341667,2.4916666
1793,POINT (36.4628892175561 -0.296153663071635),0,14.474998,71.583336,21.775002,7.2000003,1.2316666,2.216667
1794,POINT (36.550494060637284 -0.237718665792525),0,11.099999,110.916664,16.933332,5.2833333,1.0691667,2.1000001
1795,POINT (36.55529879973386 -0.571972068122972),0,13.041665,84.75,19.666666,6.383333,1.2091666,2.2500002
1796,POINT (36.30595508452039 -0.217706000900882),0,12.808333,91.75,19.25,6.3583336,1.1416668,2.2
1797,POINT (36.58880885465572 -0.412641545421834),0,11.4333315,116.333336,17.258333,5.6,1.1083332,2.075
1798,POINT (36.55570320061209 -0.122825562697),0,13.483333,85.833336,20.316668,6.7083335,1.1883334,2.2583332
1799,POINT (36.5341476962405 -0.582550316450151),0,13.158333,84.333336,19.875002,6.4249997,1.2125,2.4666667
1800,POINT (36.60242647891928 -0.208961291832118),0,10.966667,108.333336,16.283333,5.6249995,1.0741668,2.1083333
1801,POINT (36.51749890323507 -0.101870593247206),0,13.75,84.333336,20.591667,6.9083333,1.2091666,2.4083335
1802,POINT (36.32640105191165 -0.34950610289222),0,13.816666,79.666664,20.508333,7.1333327,1.1883334,2.2
1803,POINT (37.144610520426575 -0.09614186789471),0,13.966667,93.166664,19.808332,8.150001,1.265,2.4166667
1804,POINT (37.056320458135005 -0.254313284789977),0,16.141666,78.416664,22.941668,9.349999,1.3716666,2.2083335
1805,POINT (36.79970733147883 -0.267108448775703),0,14.791668,84.5,21.500002,8.083333,1.265,2.1416667
1806,POINT (36.81917358153987 -0.445062713001729),0,14.058333,123.666664,19.975,8.166667,1.2566668,2.466667
1807,POINT (37.02806671474912 -0.189201020110205),0,16.225,71.416664,23.241667,9.233334,1.3758334,2.5916667
1808,POINT (36.72571057278061 -0.237190147972623),0,13.700001,89.5,20.166664,7.233333,1.1958333,2.1083333
1809,POINT (37.198251070589414 -0.124842354995759),0,11.708332,129.75,16.858332,6.541666,1.1608334,2.0
1810,POINT (36.660772591709254 -0.453514866118398),0,9.783333,125.916664,15.308333,4.266667,1.0424999,1.875
1811,POINT (37.18401556907669 -0.28203232233242),0,13.475001,120.416664,18.683332,8.250001,1.245,2.175
1812,POINT (36.947868656812375 -0.460250549285087),0,17.258333,84.833336,23.275,11.233334,1.4258333,2.5333335
1813,POINT (37.06007193922456 -0.582325996492139),0,18.125002,114.916664,23.858335,12.391666,1.5058333,2.6416667
1814,POINT (37.12578886401511 -0.195615678055934),0,14.45,90.416664,20.758333,8.166667,1.2900001,2.2166667
1815,POINT (36.907454742332774 -0.273626911038585),0,16.508333,70.083336,23.300001,9.708333,1.3891667,2.175
1816,POINT (36.67001271922185 -0.545243845634731),0,9.191667,127.583336,14.416665,3.9666665,1.0191666,1.8333334
1817,POINT (37.011939061873846 -0.412138296162387),0,17.683334,82.416664,23.858335,11.491666,1.4608332,2.5666668
1818,POINT (37.12252045075026 -0.132005477173503),0,14.533333,84.333336,20.833334,8.2,1.2966667,2.2583334
1819,POINT (36.72166402123638 -0.345334951323767),0,10.8,114.583336,16.241667,5.3666663,1.0958334,2.0833333
1820,POINT (37.120674340296915 -0.413198352983294),0,16.658335,119.833336,22.641668,10.7,1.3924999,2.3500001
1821,POINT (37.02299224890556 -0.064575903606472),0,16.491669,67.416664,23.758337,9.266667,1.4116665,2.7083337
1822,POINT (36.76709334993947 -0.233542438719703),0,14.958331,78.916664,21.766668,8.141666,1.2716666,2.1750002
1823,POINT (37.26834331102611 -0.181258990462056),0,4.8749995,149.75,10.175,-0.39999995,0.8733333,1.0916668
1824,POINT (36.7048862663234 -0.37038060171432),0,9.525,119.0,14.908334,4.066666,1.0424999,1.9416667
1825,POINT (37.01739068859959 -0.115066391493906),0,16.4,68.666664,23.458334,9.349999,1.3941666,2.8000002
1826,POINT (37.07247826076187 -0.373848731644584),0,17.4,89.166664,23.6,11.183333,1.4441667,2.7416668
1827,POINT (36.77448252111722 -0.486909513865671),0,11.400001,122.833336,16.8,5.9999995,1.1374999,2.1916668
1828,POINT (37.05456716492702 -0.397542919282),0,17.475,87.166664,23.65,11.308333,1.4441667,2.6333332
1829,POINT (37.134875548876536 -0.331408860292849),0,15.474999,101.833336,21.266666,9.666666,1.3466667,2.5083334
1830,POINT (36.85978612687352 -0.411746920828282),0,15.333332,107.083336,21.550001,9.108334,1.3375,2.6499999
1831,POINT (36.9416535080307 1.653379276093065),0,21.041666,41.583332,27.683332,14.375,1.6399999,2.3666668
1832,POINT (36.507214021569695 1.528423440133024),0,24.475,32.666668,31.116669,17.841667,1.8883333,2.3083332
1833,POINT (36.776009959592855 1.614264960108815),0,20.7,41.5,27.341667,14.066666,1.6258332,2.3916667
1834,POINT (37.11859165508381 1.689553406540311),0,22.4,35.833332,28.491669,16.324999,1.7566667,2.5500002
1835,POINT (36.56211004141151 0.896603427959775),0,16.625002,55.833332,23.541666,9.758334,1.3658333,1.9333333
1836,POINT (36.967654946203716 1.109324195669278),0,20.925,57.25,27.591667,14.216667,1.6650001,2.5916665
1837,POINT (37.17972511953064 1.425927977432716),0,21.566668,44.0,27.23333,15.891665,1.7358335,2.6166666
1838,POINT (36.84121563742995 1.099636155206654),0,15.349999,55.416668,20.975002,9.749999,1.3691667,2.3000002
1839,POINT (37.47945496558057 0.863216992678137),0,22.291666,49.583332,28.366669,16.208334,1.7574998,2.6583333
1840,POINT (36.46205098768118 1.083395141262396),0,19.191668,63.333332,25.9,12.524999,1.5300001,2.375
1841,POINT (34.304727381021266 0.063392723906361),0,21.875,134.41667,27.825003,15.950001,1.8266667,2.4583333
1842,POINT (34.17053355076511 0.259237026635972),0,21.958334,138.41667,27.850004,16.066666,1.8741665,2.425
1843,POINT (34.53103597646912 0.046036981420089),0,21.008333,149.08333,26.883333,15.158334,1.7233332,2.4916668
1844,POINT (34.34273537194963 0.209332763078321),0,21.891665,149.91667,27.858335,15.941667,1.8316666,2.4583333
1845,POINT (34.17505486107682 -0.052846557893599),0,22.316666,92.333336,28.141665,16.466665,1.8833333,2.3583333
1846,POINT (34.39746688963501 -0.012382823751939),0,22.225,128.16667,28.250002,16.216665,1.8433336,2.5500002
1847,POINT (34.2490148710958 0.050949863951903),0,22.233332,111.583336,28.08333,16.366667,1.8691665,2.45
1848,POINT (34.15689587872384 0.211626987788517),0,22.20833,123.916664,28.125,16.275,1.8958331,2.5083334
1849,POINT (34.080101442764864 0.007083650894705),0,22.450003,78.75,27.941666,16.933334,1.9325,2.5583336
1850,POINT (34.16119385762466 -0.112412572501243),0,22.458334,81.666664,27.841667,17.041666,1.9125,2.5083332
1851,POINT (34.342766606305915 0.13666845035943),0,22.191666,135.58333,28.133333,16.258333,1.8566666,2.5666668
1852,POINT (34.01182096708444 -0.040818268555575),0,22.416666,77.75,27.25,17.583334,1.9408332,2.491667
1853,POINT (34.131176283931 -0.053092589186252),0,22.558334,77.25,28.141665,16.958334,1.9175,2.55
1854,POINT (34.33402378539362 0.312176355258655),0,21.83333,158.16667,27.866667,15.791668,1.8325,2.5416667
1855,POINT (34.25968020314578 -0.157386982444247),0,22.466667,89.083336,28.549997,16.4,1.8708333,2.525
1856,POINT (34.26190311744501 -0.248408441907914),0,22.583334,88.166664,28.391668,16.808332,1.8874999,2.4916668
1857,POINT (34.25433333449544 0.065178474660179),0,22.15,117.583336,28.0,16.266666,1.8591666,2.4750001
1858,POINT (34.120287110051066 0.007371735209882),0,22.408335,85.333336,28.108332,16.700003,1.9133333,2.3916667
1859,POINT (34.07003385477806 -0.104904721650136),0,22.525,75.916664,27.374998,17.658335,1.9324999,2.5333333
1860,POINT (34.26141383053559 -0.270999061321382),0,22.658333,85.166664,28.066666,17.225,1.9025,2.5833333
1861,POINT (34.35576973229347 -0.119772639216872),0,22.25,106.416664,28.349998,16.183332,1.8366667,2.3833332
1862,POINT (34.470960974470486 0.028385191990802),0,22.008333,138.08333,27.916664,16.091665,1.8183333,2.55
1863,POINT (34.13030705358306 0.247284519605761),0,21.841665,133.5,27.725,15.975001,1.8675003,2.4583333
1864,POINT (34.20140876047187 0.270113830332753),0,21.983335,138.25,27.858335,16.125,1.8741665,2.4916668
1865,POINT (34.45351387426563 0.048315692499909),0,21.383331,149.08333,27.266668,15.499999,1.765,2.4833333
1866,POINT (34.28278875135732 -0.027396574578161),0,22.166664,104.416664,28.074999,16.225,1.8541665,2.4750001
1867,POINT (34.17705479366347 -0.173906912875609),0,22.35,81.333336,28.041666,16.633335,1.8858334,2.4833333
1868,POINT (34.07725867805757 -0.064929086267975),0,22.558334,75.416664,27.866667,17.191668,1.9308333,2.5
1869,POINT (34.196360399109786 0.129146740266631),0,22.241667,111.416664,28.08333,16.383335,1.8808331,2.525
1870,POINT (34.21973283143846 0.174490763693579),0,22.358332,119.25,28.225,16.53333,1.8983332,2.5583334
1871,POINT (34.301568081391 0.256027749842229),0,22.15,147.08333,28.125,16.166666,1.8699999,2.5083334
1872,POINT (34.45727361731823 0.106642570629559),0,21.208334,156.16667,27.133331,15.299999,1.7483335,2.5583332
1873,POINT (34.28817993837213 0.135217863837919),0,22.249998,128.75,28.158333,16.366667,1.8733333,2.55
1874,POINT (34.457322857055395 0.138008035187718),0,21.483332,153.5,27.45833,15.533333,1.775,2.5583334
1875,POINT (34.27380133247963 -0.064578557063932),0,22.166664,101.333336,28.141668,16.166666,1.8508333,2.525
1876,POINT (34.2750532990464 0.043040347955257),0,22.04167,117.833336,27.941668,16.133333,1.8433336,2.5000002
1877,POINT (34.15740075546677 -0.171774616085141),0,22.358332,79.166664,27.908333,16.791666,1.8975,2.4250002
1878,POINT (34.15762141975976 -0.157538232550077),0,22.300001,80.5,27.924997,16.650002,1.8908334,2.5000002
1879,POINT (34.33477121469049 -0.203203030411185),0,22.766665,87.083336,28.616667,16.983334,1.8941668,2.4416666
1880,POINT (34.309538832021616 0.061213750848712),0,21.908335,135.25,27.858335,15.966666,1.8266667,2.4583333
1881,POINT (34.37552877885007 -0.1826889441585),0,22.733335,92.583336,28.525002,16.941668,1.8816667,2.3999999
1882,POINT (34.37280673880182 -0.098316438456529),0,22.066668,115.25,28.108332,16.050001,1.8233333,2.3833332
1883,POINT (34.31811672080214 0.188529715066984),0,22.0,144.25,27.908333,16.1,1.8466667,2.525
1884,POINT (34.33382307415811 0.172305101117936),0,22.141668,141.08333,28.058332,16.225,1.8575001,2.525
1885,POINT (34.404367232363974 0.049498948690014),0,21.391665,150.08333,27.300001,15.483334,1.7666668,2.55
1886,POINT (34.3759993538081 0.293722607704067),0,21.966667,154.16667,28.066668,15.841666,1.8375,2.475
1887,POINT (34.401033333143076 -0.143843416816785),0,22.658333,99.5,28.725,16.6,1.8658332,2.4416668
1888,POINT (34.09292570869543 0.03833192987967),0,22.341665,82.333336,27.875,16.766666,1.9308335,2.4833336
1889,POINT (34.399739298387416 0.052062492058642),0,21.424997,149.75,27.324999,15.508332,1.7716665,2.575
1890,POINT (34.138841888776355 -0.179450984183212),0,22.366669,79.833336,27.6,17.183334,1.9083333,2.325
1891,POINT (34.23162459663165 -0.096583200982337),0,22.233332,92.25,28.216667,16.258333,1.8608332,2.5666668
1892,POINT (39.064845939756054 -3.059436933047918),0,25.983332,69.916664,31.241667,20.691666,2.2883332,2.4416668
1893,POINT (38.20566913118744 -3.2676955034602),0,22.25,56.5,27.608332,16.891666,1.9333334,2.75
1894,POINT (38.86262155408831 -3.219773181030976),0,24.641665,72.583336,29.833334,19.425001,2.1725,2.6083333
1895,POINT (39.0170147513878 -3.474230494423423),0,24.550001,63.166668,29.625002,19.491667,2.2216666,2.7583332
1896,POINT (38.97490784738791 -3.165434054119019),0,25.241669,70.333336,30.508333,19.999998,2.2266667,2.5249999
1897,POINT (37.84976929205724 -3.197405116927308),0,22.674997,57.5,28.724998,16.633331,1.915,3.0416667
1898,POINT (37.901578805500094 -3.644893248102685),0,23.166666,52.083332,28.825003,17.558332,1.9675001,2.9416666
1899,POINT (38.23228217757933 -3.280110340834419),0,22.158333,59.583332,27.550001,16.775,1.9258333,2.7250001
1900,POINT (38.89984453834215 -3.968760939541086),0,23.875,56.916668,28.65,19.116667,2.2324998,2.783333
1901,POINT (37.87646232195203 -3.610126868615548),0,23.15,52.166668,28.866669,17.466665,1.9625001,2.958333
1902,POINT (37.97089452682385 -3.699328184667141),0,23.258331,52.25,28.916666,17.59167,1.9816666,2.966667
1903,POINT (39.574299379736075 -1.136500373495118),0,27.424997,38.666668,32.325,22.5,2.35,2.425
1904,POINT (38.760144802657365 -0.623428469350247),0,24.925003,42.666668,29.800001,20.066668,2.09,2.3333333
1905,POINT (39.18025350469441 -0.836642638066384),0,26.883331,39.583332,31.925003,21.849998,2.2358334,2.4499998
1906,POINT (39.72271261342361 -1.235563300998379),0,27.425001,38.5,32.291668,22.566666,2.385,2.3583333
1907,POINT (39.52215471119862 -2.183651471811726),0,26.633333,53.916668,31.275002,22.008333,2.3591669,2.4583335
