,geometry,class,tavg,prec,tmax,tmin,vapr,wind,split
1894,POINT (36.764038412930894 1.680142532431018),0,20.983333587646484,39.5,27.616666793823242,14.325000762939453,1.6366666555404663,2.4166667461395264,test
1895,POINT (38.155134054672985 0.016445265106198),0,24.116662979125977,44.5,29.70833396911621,18.491666793823242,1.9950000047683716,2.575000286102295,test
1896,POINT (37.306822936130736 2.219178884560012),0,25.808334350585938,24.33333396911621,32.016666412353516,19.591665267944336,1.9516667127609253,2.3416666984558105,test
1897,POINT (38.710340182606686 0.451975761881298),0,25.683334350585938,32.58333206176758,31.275001525878906,20.09166717529297,2.054166793823242,2.266666889190674,test
1898,POINT (39.26560414235282 0.039458686831157),0,26.92500114440918,26.91666603088379,32.04166793823242,21.79166603088379,2.1683332920074463,2.508333444595337,test
1899,POINT (37.22418958681479 2.311301875657739),0,25.924997329711914,22.91666603088379,32.108333587646484,19.724998474121094,1.9508333206176758,2.308333396911621,test
1900,POINT (39.28942456491089 -2.099926315982573),0,26.58333396911621,53.41666793823242,31.416664123535156,21.724998474121094,2.314166784286499,2.491666555404663,test
1901,POINT (40.94829321304354 2.888239858674975),0,27.133333206176758,26.91666603088379,33.0,21.283334732055664,2.0816667079925537,2.8333332538604736,test
1902,POINT (37.8769638640936 -3.396712645750312),0,21.900001525878906,63.0,27.516664505004883,16.33333396911621,1.8783334493637085,3.1083335876464844,test
1903,POINT (36.68718782001971 -0.548279073364965),0,10.050000190734863,121.66666412353516,15.383332252502441,4.699999809265137,1.0666667222976685,2.049999952316284,test
1904,POINT (37.94976966760738 -0.142393393754189),0,23.4666690826416,49.25,29.08333396911621,17.858333587646484,1.955833077430725,2.6583333015441895,test
1905,POINT (35.10926087713786 1.92838920632625),0,21.066667556762695,62.33333206176758,27.03333282470703,15.074999809265137,1.6675000190734863,2.2749998569488525,test
1906,POINT (36.42807075996963 -0.943949755822853),0,16.399999618530273,67.75,23.54166603088379,9.27500057220459,1.3325001001358032,2.7083332538604736,test
1907,POINT (35.39407378265744 4.899870010461885),0,26.57499885559082,67.08333587646484,33.29999923706055,19.89166831970215,2.119166612625122,2.058333158493042,test
1908,POINT (37.8989813339908 2.420132143134448),0,24.42500114440918,25.33333396911621,30.008331298828125,18.816669464111328,1.845833420753479,2.7083332538604736,test
1909,POINT (38.12979019184881 1.005604966240671),0,24.78333282470703,32.83333206176758,30.599998474121094,18.975000381469727,1.934999942779541,3.116666793823242,test
1910,POINT (39.35065599276644 -0.904765789499999),0,27.316665649414062,38.5,32.400001525878906,22.258337020874023,2.2766666412353516,2.4583332538604736,test
1911,POINT (37.94976966760738 -0.142393393754189),0,23.4666690826416,49.25,29.08333396911621,17.858333587646484,1.955833077430725,2.6583333015441895,test
1912,POINT (35.571959194046116 3.588488862533414),0,28.80000114440918,20.75,35.63333511352539,21.974998474121094,2.0316665172576904,2.358333110809326,test
1913,POINT (38.54746388185939 -1.253140777718738),0,22.0,67.5,26.54166603088379,17.466665267944336,1.8691667318344116,2.4749999046325684,test
1914,POINT (36.86830094989835 0.496191059905028),0,18.850000381469727,72.25,26.29166603088379,11.433333396911621,1.5016666650772095,2.2750000953674316,test
1915,POINT (35.67480846171191 4.513087305959767),0,28.375001907348633,39.0,35.591670989990234,21.150001525878906,2.1408331394195557,2.0249998569488525,test
1916,POINT (37.01361003930181 2.492859810624513),0,25.59166717529297,21.16666603088379,31.500001907348633,19.683332443237305,1.9066667556762695,2.316666841506958,test
1917,POINT (39.38087659344366 1.353308918081773),0,27.741666793823242,26.08333396911621,33.2166633605957,22.258333206176758,2.121666669845581,2.5250000953674316,test
1918,POINT (40.853869226278015 0.480207333326922),0,28.633333206176758,31.25,34.13333511352539,23.133333206176758,2.3558332920074463,2.8499996662139893,test
1919,POINT (40.68481259130168 0.435288572690063),0,28.625001907348633,29.16666603088379,33.94166946411133,23.291664123535156,2.3433332443237305,2.7833330631256104,test
1920,POINT (35.19348497413514 3.931824183824001),0,28.058332443237305,28.41666603088379,35.34166717529297,20.774999618530273,2.070833444595337,2.25,test
1921,POINT (38.78916680268239 -0.517828329216405),0,25.058332443237305,39.66666793823242,30.025001525878906,20.100000381469727,2.0908334255218506,2.308333396911621,test
1922,POINT (38.245610851792335 1.942008071899577),0,26.624998092651367,26.75,32.74166488647461,20.51666831970215,2.0400002002716064,2.1416666507720947,test
1923,POINT (37.9151498985358 -0.106957896682965),0,22.96666717529297,55.41666793823242,28.64166831970215,17.308332443237305,1.912500023841858,2.6083333492279053,test
1924,POINT (40.82522595362545 2.755538458550051),0,27.133333206176758,28.16666603088379,32.94166564941406,21.275001525878906,2.0799999237060547,2.8999998569488525,test
1925,POINT (39.15524849493734 -2.865572739115929),0,25.974998474121094,67.33333587646484,30.95833396911621,20.9666690826416,2.2858331203460693,2.441666841506958,test
1926,POINT (40.743883965063375 -1.5648698312636),0,27.208335876464844,55.16666793823242,31.050003051757812,23.41666603088379,2.5899999141693115,3.0250003337860107,test
1927,POINT (35.11992641166222 4.124868136966694),0,27.94999885559082,32.0,35.349998474121094,20.533334732055664,2.1008334159851074,2.1666667461395264,test
1928,POINT (34.898565673195264 -0.177470290292804),0,23.008331298828125,99.41666412353516,29.55000114440918,16.46666717529297,1.8066668510437012,2.299999952316284,test
1929,POINT (37.405397864720285 1.044189809688668),0,22.933334350585938,41.5,29.008331298828125,16.866666793823242,1.8224998712539673,2.5833332538604736,test
1930,POINT (36.18125169587936 0.281259764856763),0,18.941667556762695,83.83333587646484,25.941665649414062,11.949999809265137,1.4758332967758179,2.3999998569488525,test
1931,POINT (39.87787790188268 -1.468901995303938),0,27.424997329711914,38.66666793823242,32.08333206176758,22.741666793823242,2.43833327293396,2.3416666984558105,test
1932,POINT (38.89418506896611 -0.24989572337636),0,26.66666603088379,29.16666603088379,32.016666412353516,21.32499885559082,2.1766669750213623,2.299999952316284,test
1933,POINT (38.99259858635846 -0.187279978287297),0,27.316667556762695,27.41666603088379,32.89999771118164,21.71666717529297,2.2091665267944336,2.383333206176758,test
1934,POINT (40.770349212556845 -2.428401451988125),0,27.07499885559082,90.16666412353516,30.499998092651367,23.633337020874023,2.700000047683716,3.758333206176758,test
1935,POINT (38.79458136240619 3.429927613170324),0,25.29166603088379,34.41666793823242,30.45833396911621,20.141664505004883,1.9358333349227905,2.616666793823242,test
1936,POINT (39.14235629975232 0.157998150062594),0,26.6583309173584,27.25,31.941667556762695,21.383337020874023,2.1458332538604736,2.375000238418579,test
1937,POINT (39.02695157223405 1.635099153637975),0,27.40833282470703,25.25,32.95000076293945,21.875,2.1024999618530273,2.2833333015441895,test
1938,POINT (37.11549159175364 4.263602607841226),0,24.76666831970215,31.75,30.841665267944336,18.70833396911621,1.8941668272018433,2.200000047683716,test
1939,POINT (35.68820458550242 -1.273018846547048),0,18.024999618530273,65.33333587646484,24.82499885559082,11.291666984558105,1.402500033378601,2.2666666507720947,test
1940,POINT (40.493385186454894 -0.873934628491074),0,27.474998474121094,35.41666793823242,31.775001525878906,23.20833396911621,2.433333396911621,2.6666667461395264,test
1941,POINT (34.41420198678904 4.282326458250393),0,26.09166717529297,44.25,32.82500076293945,19.400001525878906,2.0333333015441895,2.116666555404663,test
1942,POINT (39.55423388715977 0.740571585729131),0,28.241666793823242,25.83333396911621,34.03333282470703,22.441665649414062,2.2041666507720947,2.441666841506958,test
